time(millisecond),datetime(utc),aligned_time_s,aligned_phase,ideal_flight_phase,original_time(millisecond),original_datetime(utc),original_height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),original_altitude_above_seaLevel(feet),original_height_sonar(feet),original_speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),xSpeed(mph),ySpeed(mph),original_zSpeed(mph),compass_heading(degrees),original_pitch(degrees),original_roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),original_altitude(feet),original_ascent(feet),flycStateRaw,flycState,height_above_takeoff(feet),height_above_takeoff(m),ascent(feet),altitude(feet),altitude_above_seaLevel(feet),height_sonar(feet),zSpeed(mph),speed(mph),pitch(degrees),roll(degrees),estimated_pack_voltage(V),estimated_power(W)
26200,2026-05-09 10:19:54.200,26.2,0.4952741020793951,cruise,26200,2026-05-09 10:19:54,12.467192,,,0.581893391324,10.498688,0.0,13.9779203948,21.7460964964,15,5,14.789,0.581893391324,12.467192,1.4092722,13.9779203948,0.0,0.0,0.0,197.0,0.6,-0.8,,,0,0,1024,1024,1002,1024,0,0,-3,0,205.1,-90.0,0,57,3.653,3.68,3.708,3.715,0,0,6.279,75.74,0.581893391324,12.467192,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.789,92.860131
26300,2026-05-09 10:19:54.300,26.3,0.4971644612476371,cruise,26300,2026-05-09 10:19:54,12.467192,,,0.581893391324,10.498688,0.0,13.9698823368,21.7542001712,15,5,14.789,0.581893391324,12.467192,1.4092722,13.9779203948,0.0,0.0,0.0,197.0,0.5,-0.8,,,0,0,1024,1024,799,1024,0,0,-34,0,205.1,-90.0,0,57,3.653,3.68,3.708,3.715,0,0,6.279,75.74,0.581893391324,12.467192,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.789,92.860131
26400,2026-05-09 10:19:54.400,26.4,0.499054820415879,cruise,26400,2026-05-09 10:19:54,12.467192,,,0.581893391324,10.498688,0.0,14.041831158,21.8313327196,15,5,14.789,0.581893391324,12.467192,1.4092722,14.041831158,0.0,0.0,0.0,197.0,0.6,-0.6,,,0,0,1024,1024,676,1024,0,0,-53,0,205.1,-90.0,0,57,3.653,3.68,3.708,3.715,0,0,6.279,75.74,0.581893391324,12.467192,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.789,92.860131
26500,2026-05-09 10:19:54.500,26.5,0.500945179584121,cruise,26500,2026-05-09 10:19:54,12.467192,,,0.581893391324,10.498688,0.0,14.0173232832,21.8559062112,15,5,14.789,0.581893391324,12.467192,1.4092722,14.041831158,0.0,0.0,0.223694,197.0,0.8,-0.5,,,0,0,1024,1024,816,1024,0,0,-32,0,205.1,-90.0,0,57,3.653,3.68,3.708,3.715,0,0,6.279,75.74,0.581893391324,12.467192,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.789,92.860131
26600,2026-05-09 10:19:54.600,26.6,0.502835538752363,cruise,26600,2026-05-09 10:19:54,12.467192,,,0.581893391324,10.498688,0.0,14.094816724,21.9447841668,15,5,14.789,0.581893391324,12.467192,1.4092722,14.094816724,0.0,0.0,0.894776,197.0,0.8,-0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.653,3.68,3.708,3.715,0,0,6.279,75.74,0.581893391324,12.467192,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.789,92.860131
26700,2026-05-09 10:19:54.700,26.700000000000003,0.504725897920605,cruise,26700,2026-05-09 10:19:54,12.139108,,,0.253809391324,10.170604,0.0,14.094160556,21.9508537208,15,5,14.789,0.581893391324,12.467192,1.4092722,14.094816724,0.0,0.0,2.013246,197.0,0.8,-0.8,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.653,3.68,3.708,3.715,0,0,6.279,75.74,0.253809391324,12.139108,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.789,92.860131
26800,2026-05-09 10:19:54.800,26.800000000000004,0.5066162570888469,cruise,26800,2026-05-09 10:19:55,11.811024,,,-0.074274608676001,9.84252,0.0,14.1890096404,22.0485899444,15,5,14.789,0.581893391324,12.467192,1.4092722,14.1890096404,0.0,0.0,1.565858,196.9,0.6,-0.9,,,0,0,1024,1024,934,1024,0,0,-14,0,205.1,-90.0,0,57,3.653,3.68,3.708,3.715,0,0,6.279,75.74,-0.074274608676001,11.811024,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.789,92.860131
26900,2026-05-09 10:19:54.900,26.9,0.5085066162570888,cruise,26900,2026-05-09 10:19:55,11.811024,,,-0.074274608676001,10.170604,0.0,14.1957681708,22.0576450628,15,5,14.777,0.581893391324,12.467192,1.4092722,14.1957681708,0.0,0.0,0.671082,196.9,0.3,-0.7,,,0,0,1024,1024,813,1024,0,0,-32,0,205.1,-90.0,0,57,3.697,3.704,3.716,3.723,0,0,6.668,75.92,-0.074274608676001,11.811024,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.777,98.533036
27000,2026-05-09 10:19:55.000,27.0,0.5103969754253308,cruise,27000,2026-05-09 10:19:55,11.48294,,,-0.402358608676,10.170604,0.0,14.24212644,22.1069888964,15,5,14.777,0.581893391324,12.467192,1.4092722,14.24212644,0.0,0.0,0.223694,196.9,0.4,-0.6,,,0,0,1024,1024,813,1024,0,0,-32,0,205.1,-90.0,0,57,3.697,3.704,3.716,3.723,0,0,6.668,75.92,-0.402358608676,11.48294,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.777,98.533036
27100,2026-05-09 10:19:55.100,27.099999999999998,0.5122873345935728,cruise,27100,2026-05-09 10:19:55,11.48294,,,-0.402358608676,9.514436,0.0,14.2619099052,22.12844559,15,5,14.777,0.581893391324,12.467192,1.4092722,14.2619099052,0.0,0.0,0.223694,197.0,0.5,-0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.697,3.704,3.716,3.723,0,0,6.668,75.92,-0.402358608676,11.48294,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.777,98.533036
27200,2026-05-09 10:19:55.200,27.2,0.5141776937618148,cruise,27200,2026-05-09 10:19:55,11.48294,,,-0.402358608676,8.858268,0.0,14.3600398296,22.2266411312,15,5,14.777,0.581893391324,12.467192,1.4092722,14.3600398296,0.0,0.0,0.671082,197.0,0.3,-1.2,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.697,3.704,3.716,3.723,0,0,6.668,75.92,-0.402358608676,11.48294,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.777,98.533036
27300,2026-05-09 10:19:55.300,27.3,0.5160680529300568,cruise,27300,2026-05-09 10:19:55,11.48294,,,-0.402358608676,8.858268,0.0,14.3791671268,22.245899662,15,5,14.777,0.581893391324,12.467192,1.4092722,14.3791671268,0.0,0.0,0.223694,197.0,0.1,-1.2,,,0,0,1024,1024,829,1024,0,0,-30,0,205.1,-90.0,0,57,3.697,3.704,3.716,3.723,0,0,6.668,75.92,-0.402358608676,11.48294,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.777,98.533036
27400,2026-05-09 10:19:55.400,27.399999999999995,0.5179584120982986,cruise,27400,2026-05-09 10:19:55,11.48294,,,-0.402358608676,8.858268,0.0,14.3952760512,22.2661096364,15,5,14.777,0.581893391324,12.467192,1.4092722,14.3952760512,0.0,0.0,0.0,197.0,0.1,-1.1,,,0,0,1024,1024,797,1024,0,0,-34,0,205.1,-90.0,0,57,3.697,3.704,3.716,3.723,0,0,6.668,75.92,-0.402358608676,11.48294,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.777,98.533036
27500,2026-05-09 10:19:55.500,27.499999999999996,0.5198487712665406,cruise,27500,2026-05-09 10:19:55,11.48294,,,-0.402358608676,8.530184,0.0,14.4075135844,22.2806437576,15,5,14.777,0.581893391324,12.467192,1.4092722,14.4075135844,0.0,0.0,0.223694,197.0,0.1,-1.0,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.697,3.704,3.716,3.723,0,0,6.668,75.92,-0.402358608676,11.48294,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.777,98.533036
27600,2026-05-09 10:19:55.600,27.599999999999998,0.5217391304347826,cruise,27600,2026-05-09 10:19:55,11.154856,,,-0.730442608676,9.186352,0.0,14.5049873408,22.3796923172,15,5,14.777,0.581893391324,12.467192,1.4092722,14.5049873408,0.0,0.0,0.894776,197.0,0.0,-1.6,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.697,3.704,3.716,3.723,0,0,6.668,75.92,-0.730442608676,11.154856,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.777,98.533036
27700,2026-05-09 10:19:55.700,27.7,0.5236294896030246,cruise,27700,2026-05-09 10:19:55,11.154856,,,-0.730442608676,8.858268,0.0,14.5167983648,22.3915033412,15,5,14.777,0.581893391324,12.467192,1.4092722,14.5167983648,0.0,0.0,0.447388,196.9,-0.1,-1.6,,,0,0,1024,1024,1003,1024,0,0,-3,0,205.1,-90.0,0,57,3.697,3.704,3.716,3.723,0,0,6.668,75.92,-0.730442608676,11.154856,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.777,98.533036
27800,2026-05-09 10:19:55.800,27.8,0.5255198487712666,cruise,27800,2026-05-09 10:19:56,11.154856,,,-0.730442608676,8.858268,0.0,14.57103065,22.4491477,15,5,14.777,0.581893391324,12.467192,1.4092722,14.57103065,0.0,0.0,0.0,197.0,0.0,-1.3,,,0,0,1024,1024,745,1024,0,0,-42,0,205.1,-90.0,0,57,3.697,3.704,3.716,3.723,0,0,6.668,75.92,-0.730442608676,11.154856,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.777,98.533036
27900,2026-05-09 10:19:55.900,27.900000000000002,0.5274102079395085,cruise,27900,2026-05-09 10:19:56,11.154856,,,-0.730442608676,8.858268,0.0,14.5737209388,22.460466598,15,5,14.625,0.581893391324,12.467192,1.4092722,14.5737209388,0.0,0.0,0.0,197.0,0.1,-1.2,,,0,0,1024,1024,655,1024,0,0,-56,0,205.1,-90.0,0,57,3.675,3.658,3.66,3.671,0,0,6.427,75.92,-0.730442608676,11.154856,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.625,93.994875
28000,2026-05-09 10:19:56.000,28.000000000000004,0.5293005671077505,cruise,28000,2026-05-09 10:19:56,11.154856,,,-0.730442608676,8.858268,0.0,14.6004269764,22.4879928456,15,5,14.625,0.581893391324,12.467192,1.4092722,14.6004269764,0.0,0.0,0.671082,197.0,0.0,-1.1,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.675,3.658,3.66,3.671,0,0,6.427,75.92,-0.730442608676,11.154856,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.625,93.994875
28100,2026-05-09 10:19:56.100,28.100000000000005,0.5311909262759925,cruise,28100,2026-05-09 10:19:56,10.826772,,,-1.058526608676,8.858268,0.0,14.597605454,22.5078419276,15,5,14.625,0.581893391324,12.467192,1.4092722,14.6004269764,0.0,0.0,1.565858,197.0,0.0,-1.1,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.675,3.658,3.66,3.671,0,0,6.427,75.92,-1.058526608676,10.826772,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.625,93.994875
28200,2026-05-09 10:19:56.200,28.2,0.5330812854442344,cruise,28200,2026-05-09 10:19:56,10.826772,,,-1.058526608676,8.530184,0.0,14.6769361652,22.5879600404,15,5,14.625,0.581893391324,12.467192,1.4092722,14.6769361652,0.0,0.0,1.342164,196.9,-0.1,-1.0,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.675,3.658,3.66,3.671,0,0,6.427,75.92,-1.058526608676,10.826772,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.625,93.994875
28300,2026-05-09 10:19:56.300,28.3,0.5349716446124764,cruise,28300,2026-05-09 10:19:56,10.498688,,,-1.386610608676,8.858268,0.0,14.6788718608,22.6023957364,15,5,14.625,0.581893391324,12.467192,1.4092722,14.6788718608,0.0,0.0,0.223694,196.9,-0.3,-0.5,,,0,0,1024,1024,1008,1024,0,0,-2,0,205.1,-90.0,0,57,3.675,3.658,3.66,3.671,0,0,6.427,75.92,-1.386610608676,10.498688,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.625,93.994875
28400,2026-05-09 10:19:56.400,28.4,0.5368620037807184,cruise,28400,2026-05-09 10:19:56,10.498688,,,-1.386610608676,9.186352,0.0,14.6867130684,22.6126319572,15,5,14.625,0.581893391324,12.467192,1.4092722,14.6867130684,0.0,0.0,0.0,197.0,-0.2,-0.5,,,0,0,1024,1024,840,1024,0,0,-28,0,205.1,-90.0,0,57,3.675,3.658,3.66,3.671,0,0,6.427,75.92,-1.386610608676,10.498688,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.625,93.994875
28500,2026-05-09 10:19:56.500,28.5,0.5387523629489603,cruise,28500,2026-05-09 10:19:56,10.498688,,,-1.386610608676,9.186352,0.0,14.6911422024,22.6182093852,15,5,14.625,0.581893391324,12.467192,1.4092722,14.6911422024,0.0,0.0,0.0,197.0,-0.1,-0.6,,,0,0,1024,1024,672,1024,0,0,-53,0,205.1,-90.0,0,57,3.675,3.658,3.66,3.671,0,0,6.427,75.92,-1.386610608676,10.498688,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.625,93.994875
28600,2026-05-09 10:19:56.600,28.6,0.5406427221172023,cruise,28600,2026-05-09 10:19:56,10.498688,,,-1.386610608676,8.858268,0.0,14.7000004704,22.6270676532,15,5,14.625,0.581893391324,12.467192,1.4092722,14.7000004704,0.0,0.0,0.223694,197.0,0.0,-0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.675,3.658,3.66,3.671,0,0,6.427,75.92,-1.386610608676,10.498688,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.625,93.994875
28700,2026-05-09 10:19:56.700,28.699999999999996,0.5425330812854442,cruise,28700,2026-05-09 10:19:56,10.498688,,,-1.386610608676,8.530184,0.0,14.7434716004,22.67716608,15,5,14.625,0.581893391324,12.467192,1.4092722,14.7434716004,0.0,0.0,1.11847,197.0,0.0,-1.2,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.675,3.658,3.66,3.671,0,0,6.427,75.92,-1.386610608676,10.498688,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.625,93.994875
28800,2026-05-09 10:19:56.800,28.799999999999997,0.5444234404536862,cruise,28800,2026-05-09 10:19:57,10.170604,,,-1.714694608676,8.530184,0.0,14.7386487656,22.7307421972,15,5,14.625,0.581893391324,12.467192,1.4092722,14.7434716004,0.0,0.0,1.565858,197.0,0.0,-1.8,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.675,3.658,3.66,3.671,0,0,6.427,75.92,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.625,93.994875
28900,2026-05-09 10:19:56.900,28.9,0.5463137996219282,cruise,28900,2026-05-09 10:19:57,10.170604,,,-1.714694608676,8.530184,0.0,14.7507550652,22.7437343236,15,5,14.666,0.581893391324,12.467192,1.4092722,14.7507550652,0.0,0.0,0.671082,197.0,-0.1,-1.6,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.72,3.712,3.654,3.625,0,0,6.552,75.74,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.666,96.09163199999999
29000,2026-05-09 10:19:57.000,29.0,0.5482041587901701,cruise,29000,2026-05-09 10:19:57,9.84252,,,-2.042778608676,8.530184,0.0,14.7503941728,22.7444233,15,5,14.666,0.581893391324,12.467192,1.4092722,14.7507550652,0.0,0.0,0.0,197.0,0.0,-1.1,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.72,3.712,3.654,3.625,0,0,6.552,75.74,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.666,96.09163199999999
29100,2026-05-09 10:19:57.100,29.1,0.5500945179584121,cruise,29100,2026-05-09 10:19:57,9.84252,,,-2.042778608676,8.2021,0.0,14.7093508644,22.8052172652,15,5,14.666,0.581893391324,12.467192,1.4092722,14.7507550652,0.0,0.0,0.0,197.0,0.0,-1.0,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.72,3.712,3.654,3.625,0,0,6.552,75.74,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.666,96.09163199999999
29200,2026-05-09 10:19:57.200,29.200000000000003,0.5519848771266541,cruise,29200,2026-05-09 10:19:57,9.84252,,,-2.042778608676,8.530184,0.0,14.6932747484,22.8219823576,15,5,14.666,0.581893391324,12.467192,1.4092722,14.7507550652,0.0,0.0,0.0,197.0,0.1,-1.0,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.72,3.712,3.654,3.625,0,0,6.552,75.74,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.666,96.09163199999999
29300,2026-05-09 10:19:57.300,29.300000000000004,0.5538752362948961,cruise,29300,2026-05-09 10:19:57,9.84252,,,-2.042778608676,8.530184,0.0,14.6916999452,22.8304141164,15,5,14.666,0.581893391324,12.467192,1.4092722,14.7507550652,0.0,0.0,0.0,197.0,0.2,-1.1,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.72,3.712,3.654,3.625,0,0,6.552,75.74,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.666,96.09163199999999
29400,2026-05-09 10:19:57.400,29.4,0.555765595463138,cruise,29400,2026-05-09 10:19:57,9.84252,,,-2.042778608676,8.858268,0.0,14.688648764,22.8437671352,15,5,14.666,0.581893391324,12.467192,1.4092722,14.7507550652,0.0,0.0,0.0,197.0,0.3,-1.3,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.72,3.712,3.654,3.625,0,0,6.552,75.74,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.666,96.09163199999999
29500,2026-05-09 10:19:57.500,29.5,0.55765595463138,cruise,29500,2026-05-09 10:19:57,9.84252,,,-2.042778608676,8.858268,0.0,14.6819886588,22.852034852,15,5,14.666,0.581893391324,12.467192,1.4092722,14.7507550652,0.0,0.0,0.0,197.0,0.3,-1.4,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.72,3.712,3.654,3.625,0,0,6.552,75.74,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.666,96.09163199999999
29600,2026-05-09 10:19:57.600,29.6,0.5595463137996219,cruise,29600,2026-05-09 10:19:57,9.84252,,,-2.042778608676,8.858268,0.0,14.6724414144,22.8644364272,15,5,14.666,0.581893391324,12.467192,1.4092722,14.7507550652,0.0,0.0,0.0,197.0,0.4,-1.3,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.72,3.712,3.654,3.625,0,0,6.552,75.74,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.666,96.09163199999999
29700,2026-05-09 10:19:57.700,29.7,0.5614366729678639,cruise,29700,2026-05-09 10:19:57,10.170604,,,-1.714694608676,8.858268,0.0,14.6544952196,22.8857618872,15,5,14.666,0.581893391324,12.467192,1.4092722,14.7507550652,0.0,0.0,0.0,197.0,0.4,-1.1,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.72,3.712,3.654,3.625,0,0,6.552,75.74,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.666,96.09163199999999
29800,2026-05-09 10:19:57.800,29.8,0.5633270321361059,cruise,29800,2026-05-09 10:19:58,10.170604,,,-1.714694608676,8.858268,0.0,14.6490818336,22.892389184,15,5,14.666,0.581893391324,12.467192,1.4092722,14.7507550652,0.0,0.0,0.0,197.0,0.4,-1.0,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.72,3.712,3.654,3.625,0,0,6.552,75.74,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.666,96.09163199999999
29900,2026-05-09 10:19:57.900,29.9,0.5652173913043478,cruise,29900,2026-05-09 10:19:58,9.84252,,,-2.042778608676,8.858268,0.0,14.6390096548,22.9031175308,15,5,14.71,0.581893391324,12.467192,1.4092722,14.7507550652,0.0,0.0,0.0,197.0,0.4,-0.9,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.691,3.69,3.688,3.687,0,0,6.837,75.92,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.71,100.57227
30000,2026-05-09 10:19:58.000,29.999999999999996,0.5671077504725898,cruise,30000,2026-05-09 10:19:58,9.84252,,,-2.042778608676,8.530184,0.0,14.6261815704,22.9161424656,15,5,14.71,0.581893391324,12.467192,1.4092722,14.7507550652,0.0,0.0,0.0,197.0,0.5,-0.8,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.691,3.69,3.688,3.687,0,0,6.837,75.92,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.71,100.57227
30100,2026-05-09 10:19:58.100,30.099999999999998,0.5689981096408318,cruise,30100,2026-05-09 10:19:58,9.84252,,,-2.042778608676,8.858268,0.0,14.612369234,22.9389443036,15,5,14.71,0.581893391324,12.467192,1.4092722,14.7507550652,0.0,0.0,0.0,197.0,0.5,-0.8,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.691,3.69,3.688,3.687,0,0,6.837,75.92,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.71,100.57227
30200,2026-05-09 10:19:58.200,30.2,0.5708884688090737,cruise,30200,2026-05-09 10:19:58,9.84252,,,-2.042778608676,8.858268,0.0,14.6121067668,22.954561102,15,5,14.71,0.581893391324,12.467192,1.4092722,14.7507550652,0.0,0.0,0.0,196.9,0.5,-0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.691,3.69,3.688,3.687,0,0,6.837,75.92,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.71,100.57227
30300,2026-05-09 10:19:58.300,30.3,0.5727788279773157,cruise,30300,2026-05-09 10:19:58,9.84252,,,-2.042778608676,8.858268,0.0,14.603182882,22.9641083464,15,5,14.71,0.581893391324,12.467192,1.4092722,14.7507550652,0.0,0.0,0.0,197.0,0.5,-0.8,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,57,3.691,3.69,3.688,3.687,0,0,6.837,75.92,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.71,100.57227
