time(millisecond),datetime(utc),aligned_time_s,aligned_phase,ideal_flight_phase,original_time(millisecond),original_datetime(utc),original_height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),original_altitude_above_seaLevel(feet),original_height_sonar(feet),original_speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),xSpeed(mph),ySpeed(mph),original_zSpeed(mph),compass_heading(degrees),original_pitch(degrees),original_roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),original_altitude(feet),original_ascent(feet),flycStateRaw,flycState,height_above_takeoff(feet),height_above_takeoff(m),ascent(feet),altitude(feet),altitude_above_seaLevel(feet),height_sonar(feet),zSpeed(mph),speed(mph),pitch(degrees),roll(degrees),estimated_pack_voltage(V),estimated_power(W)
26397,2026-05-09 10:19:54.396,26.39699398797595,0.49899799599198397,cruise,125800,2026-05-09 10:21:43,29.52756,,,19.664102335288,18.04462,3.8475368,23.7633209704,37.136812212,17,5,14.57,24.257278335288,34.120736,10.2004464,53.35302008,-3.131716,-2.23694,0.0,217.1,21.3,0.0,,,0,0,1041,1024,1024,1024,3,0,0,0,212.5,-90.0,0,53,3.646,3.643,3.642,3.642,0,0,6.364,83.48,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.848577096571667,0.0,0.0,14.57,92.72348
26503,2026-05-09 10:19:54.503,26.503006012024052,0.5010020040080161,cruise,125900,2026-05-09 10:21:43,29.52756,,,19.664102335288,17.716536,3.0422384,23.3595479916,37.545604876,17,5,14.57,24.257278335288,34.120736,10.2004464,53.35302008,-2.460634,-1.789552,0.0,217.1,17.3,0.0,,,0,0,1041,1024,1024,1024,3,0,0,0,212.5,-90.0,0,53,3.646,3.643,3.642,3.642,0,0,6.364,83.48,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.0425673439810663,0.0,0.0,14.57,92.72348
26609,2026-05-09 10:19:54.609,26.609018036072147,0.5030060120240482,cruise,126000,2026-05-09 10:21:44,29.52756,,,19.664102335288,17.716536,2.23694,23.0436030996,37.862862104,17,5,14.57,24.257278335288,34.120736,10.2004464,53.35302008,-1.789552,-1.342164,0.0,217.1,13.8,0.0,,,0,0,1257,1024,1024,1024,35,0,0,0,212.5,-90.0,0,53,3.646,3.643,3.642,3.642,0,0,6.364,83.48,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,2.23694,0.0,0.0,14.57,92.72348
26715,2026-05-09 10:19:54.715,26.715030060120238,0.5050100200400801,cruise,126100,2026-05-09 10:21:44,29.52756,,,19.664102335288,17.716536,1.7448132,22.811844562,38.099082584,17,5,14.578,24.257278335288,34.120736,10.2004464,53.35302008,-1.342164,-1.11847,0.0,217.1,9.7,-0.2,,,0,0,1463,1024,1024,1024,67,0,0,0,212.5,-90.0,0,53,3.64,3.637,3.633,3.628,0,0,6.362,83.66,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,1.747105991002263,0.0,0.0,14.578,92.74523599999999
26821,2026-05-09 10:19:54.821,26.82104208416834,0.5070140280561123,cruise,126200,2026-05-09 10:21:44,29.52756,,,19.664102335288,17.716536,1.4316416,22.5675532156,38.350066844,17,5,14.578,24.257278335288,34.120736,10.2004464,53.35302008,-1.11847,-0.894776,0.0,217.1,5.1,-0.4,,,0,0,1575,1024,1024,1024,83,0,0,0,212.5,-90.0,0,53,3.64,3.637,3.633,3.628,0,0,6.362,83.66,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,1.4323404731683036,0.0,0.0,14.578,92.74523599999999
26927,2026-05-09 10:19:54.927,26.92705410821643,0.5090180360721442,cruise,126300,2026-05-09 10:21:44,29.52756,,,19.664102335288,17.716536,1.4316416,22.3244101632,38.598098348,17,5,14.578,24.257278335288,34.120736,10.2004464,53.35302008,-1.11847,-0.894776,0.0,217.0,-1.8,-0.5,,,0,0,1594,1024,1024,1024,86,0,0,0,212.5,-90.0,0,53,3.64,3.637,3.633,3.628,0,0,6.362,83.66,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,1.4323404731683036,0.0,0.0,14.578,92.74523599999999
27033,2026-05-09 10:19:55.033,27.033066132264533,0.5110220440881764,cruise,126400,2026-05-09 10:21:44,29.52756,,,19.664102335288,17.388452,1.4316416,21.932743484,38.99442382,17,5,14.578,24.257278335288,34.120736,10.2004464,53.35302008,-1.11847,-0.894776,0.0,217.1,-8.5,-0.7,,,0,0,1567,1024,1024,1024,82,0,0,0,212.5,-90.0,0,53,3.64,3.637,3.633,3.628,0,0,6.362,83.66,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,1.4323404731683036,0.0,0.0,14.578,92.74523599999999
27139,2026-05-09 10:19:55.139,27.139078156312628,0.5130260521042085,cruise,126500,2026-05-09 10:21:44,29.52756,,,19.664102335288,17.060368,1.9237684,21.6272644716,39.305775536,17,5,14.578,24.257278335288,34.120736,10.2004464,53.35302008,-1.565858,-1.11847,0.0,217.1,-12.4,-0.6,,,0,0,1424,1024,1024,1024,61,0,0,0,212.5,-90.0,0,53,3.64,3.637,3.633,3.628,0,0,6.362,83.66,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,1.9242885482858334,0.0,0.0,14.578,92.74523599999999
27245,2026-05-09 10:19:55.245,27.24509018036072,0.5150300601202404,cruise,126600,2026-05-09 10:21:44,29.52756,,,19.664102335288,17.060368,1.9237684,21.2008536968,39.735565576,17,5,14.578,24.257278335288,34.120736,10.2004464,53.35302008,-2.013246,-1.342164,0.0,217.2,-13.5,-0.5,,,0,0,1158,1024,1024,1024,20,0,0,0,212.5,-90.0,0,53,3.64,3.637,3.633,3.628,0,0,6.362,83.66,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,2.419620561040925,0.0,0.0,14.578,92.74523599999999
27351,2026-05-09 10:19:55.351,27.35110220440882,0.5170340681362726,cruise,126700,2026-05-09 10:21:44,29.52756,,,19.664102335288,17.060368,3.0422384,20.7606962024,40.181759816,17,5,14.578,24.257278335288,34.120736,10.2004464,53.35302008,-2.460634,-1.789552,0.0,217.2,-10.4,-0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,212.5,-90.0,0,53,3.64,3.637,3.633,3.628,0,0,6.362,83.66,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.0425673439810663,0.0,0.0,14.578,92.74523599999999
27457,2026-05-09 10:19:55.457,27.457114228456913,0.5190380761523046,cruise,126800,2026-05-09 10:21:44,29.52756,,,19.664102335288,17.060368,3.0422384,20.2667657404,40.682416,17,5,14.578,24.257278335288,34.120736,10.2004464,53.35302008,-2.684328,-2.013246,0.0,217.2,-4.6,0.0,,,0,0,1024,1024,1024,1024,0,0,0,0,212.5,-90.0,0,53,3.64,3.637,3.633,3.628,0,0,6.362,83.66,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.35541,0.0,0.0,14.578,92.74523599999999
27563,2026-05-09 10:19:55.563,27.563126252505008,0.5210420841683366,cruise,126900,2026-05-09 10:21:44,29.52756,,,19.664102335288,17.388452,3.5343652,19.6205058772,41.334646992,17,5,14.578,24.257278335288,34.120736,10.2004464,53.35302008,-2.908022,-2.013246,0.0,217.2,0.0,0.0,,,0,0,1024,1024,1024,1024,0,0,0,0,212.5,-90.0,0,53,3.64,3.637,3.633,3.628,0,0,6.362,83.66,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.536912694568527,0.0,0.0,14.578,92.74523599999999
27669,2026-05-09 10:19:55.669,27.66913827655311,0.5230460921843688,cruise,127000,2026-05-09 10:21:44,29.52756,,,19.664102335288,17.060368,3.6685816,19.1654861776,41.795605012,17,5,14.578,24.257278335288,34.120736,10.2004464,53.35302008,-2.908022,-2.23694,0.0,217.2,2.3,0.0,,,0,0,1396,1024,1024,1024,56,0,0,0,212.5,-90.0,0,53,3.64,3.637,3.633,3.628,0,0,6.362,83.66,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.668854387419048,0.0,0.0,14.578,92.74523599999999
27775,2026-05-09 10:19:55.775,27.7751503006012,0.5250501002004008,cruise,127100,2026-05-09 10:21:45,29.52756,,,19.664102335288,17.388452,3.35541,18.5681764472,42.40321658,17,5,14.555,24.257278335288,34.120736,10.2004464,53.35302008,-2.684328,-2.013246,0.0,217.2,5.4,-0.2,,,0,0,1589,1024,1024,1024,86,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.749,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.35541,0.0,0.0,14.555,98.23169499999999
27881,2026-05-09 10:19:55.881,27.881162324649303,0.527054108216433,cruise,127200,2026-05-09 10:21:45,29.52756,,,19.664102335288,17.716536,3.1764548,18.1149612096,42.86745544,17,5,14.555,24.257278335288,34.120736,10.2004464,53.35302008,-2.460634,-2.013246,0.0,217.1,1.9,-0.4,,,0,0,1620,1024,1024,1024,90,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.749,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.179289093252138,0.0,0.0,14.555,98.23169499999999
27987,2026-05-09 10:19:55.987,27.987174348697394,0.5290581162324649,cruise,127300,2026-05-09 10:21:45,29.52756,,,19.664102335288,17.716536,3.1764548,17.6729336364,43.31036884,17,5,14.555,24.257278335288,34.120736,10.2004464,53.35302008,-2.460634,-2.013246,0.0,217.0,-5.9,-0.4,,,0,0,1510,1024,1024,1024,74,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.749,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.179289093252138,0.0,0.0,14.555,98.23169499999999
28093,2026-05-09 10:19:56.093,28.09318637274549,0.531062124248497,cruise,127400,2026-05-09 10:21:45,29.52756,,,19.664102335288,17.388452,3.35541,17.1601711528,43.823492216,17,5,14.555,24.257278335288,34.120736,10.2004464,53.35302008,-2.684328,-2.013246,0.0,217.0,-12.1,-0.2,,,0,0,1355,1024,1024,1024,50,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.749,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.35541,0.0,0.0,14.555,98.23169499999999
28199,2026-05-09 10:19:56.199,28.19919839679359,0.5330661322645291,cruise,127500,2026-05-09 10:21:45,29.52756,,,19.664102335288,17.388452,3.35541,16.627133078,44.359581472,17,5,14.555,24.257278335288,34.120736,10.2004464,53.35302008,-3.131716,-2.23694,0.0,217.1,-13.1,0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.749,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.848577096571667,0.0,0.0,14.555,98.23169499999999
28305,2026-05-09 10:19:56.305,28.305210420841682,0.5350701402805611,cruise,127600,2026-05-09 10:21:45,29.52756,,,19.664102335288,17.388452,4.47388,15.8988194064,45.094817716,17,5,14.555,24.257278335288,34.120736,10.2004464,53.35302008,-3.579104,-2.684328,0.0,217.2,-9.2,0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.749,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,4.47388,0.0,0.0,14.555,98.23169499999999
28411,2026-05-09 10:19:56.411,28.411222444889777,0.5370741482965932,cruise,127700,2026-05-09 10:21:45,29.52756,,,19.664102335288,17.388452,4.6528352,15.2824151872,45.715552644,17,5,14.555,24.257278335288,34.120736,10.2004464,53.35302008,-3.802798,-2.684328,0.0,217.3,-3.1,0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.749,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,4.654770610931112,0.0,0.0,14.555,98.23169499999999
28517,2026-05-09 10:19:56.517,28.517234468937875,0.5390781563126252,cruise,127800,2026-05-09 10:21:45,29.52756,,,19.664102335288,17.716536,4.6528352,14.5493442976,46.467193088,17,5,14.555,24.257278335288,34.120736,10.2004464,53.35302008,-3.802798,-2.684328,0.0,217.3,0.5,0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.749,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,4.654770610931112,0.0,0.0,14.555,98.23169499999999
28623,2026-05-09 10:19:56.623,28.62324649298597,0.5410821643286573,cruise,127900,2026-05-09 10:21:46,29.52756,,,19.664102335288,17.388452,4.6528352,13.8221133032,47.208662928,17,5,14.555,24.257278335288,34.120736,10.2004464,53.35302008,-3.802798,-2.684328,0.0,217.3,7.5,0.1,,,0,0,1117,1024,1024,1024,14,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.749,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,4.654770610931112,0.0,0.0,14.555,98.23169499999999
28729,2026-05-09 10:19:56.729,28.729258517034072,0.5430861723446895,cruise,128000,2026-05-09 10:21:46,29.52756,,,19.664102335288,17.716536,4.6528352,13.1671920224,47.872704944,17,5,14.555,24.257278335288,34.120736,10.2004464,53.35302008,-3.35541,-2.460634,0.0,217.4,13.8,0.1,,,0,0,1230,1024,1024,1024,31,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.749,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,4.160948924230626,0.0,0.0,14.555,98.23169499999999
28835,2026-05-09 10:19:56.835,28.835270541082163,0.5450901803607214,cruise,128100,2026-05-09 10:21:46,29.52756,,,19.664102335288,17.716536,3.6685816,12.6608599852,48.38910916,17,5,14.554,24.257278335288,34.120736,10.2004464,53.35302008,-2.908022,-2.23694,0.0,217.2,11.5,0.0,,,0,0,1409,1024,1024,1024,58,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.639,3.638,0,0,6.756,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.668854387419048,0.0,0.0,14.554,98.326824
28941,2026-05-09 10:19:56.941,28.94128256513026,0.5470941883767535,cruise,128200,2026-05-09 10:21:46,29.52756,,,19.664102335288,18.04462,3.6685816,12.1178481568,48.94029028,17,5,14.554,24.257278335288,34.120736,10.2004464,53.35302008,-2.684328,-2.013246,0.0,217.1,7.6,0.0,,,0,0,1549,1024,1024,1024,80,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.639,3.638,0,0,6.756,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.35541,0.0,0.0,14.554,98.326824
29047,2026-05-09 10:19:57.047,29.047294589178357,0.5490981963927856,cruise,128300,2026-05-09 10:21:46,29.52756,,,19.664102335288,18.04462,3.0422384,11.707021372,49.359909716,17,5,14.554,24.257278335288,34.120736,10.2004464,53.35302008,-2.460634,-1.789552,0.0,217.1,2.8,0.0,,,0,0,1549,1024,1024,1024,80,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.639,3.638,0,0,6.756,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.0425673439810663,0.0,0.0,14.554,98.326824
29153,2026-05-09 10:19:57.153,29.15330661322645,0.5511022044088176,cruise,128400,2026-05-09 10:21:46,29.52756,,,19.664102335288,18.04462,2.8632832,11.2376315932,49.834975348,17,5,14.554,24.257278335288,34.120736,10.2004464,53.35302008,-2.23694,-1.789552,0.0,217.1,-3.1,0.0,,,0,0,1554,1024,1024,1024,80,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.639,3.638,0,0,6.756,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,2.864680946336607,0.0,0.0,14.554,98.326824
29259,2026-05-09 10:19:57.259,29.25931863727455,0.5531062124248497,cruise,128500,2026-05-09 10:21:46,29.52756,,,19.664102335288,17.716536,3.0422384,10.737861236,50.340880876,17,5,14.554,24.257278335288,34.120736,10.2004464,53.35302008,-2.460634,-1.789552,0.0,217.0,-8.9,0.2,,,0,0,1554,1024,1024,1024,80,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.639,3.638,0,0,6.756,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.0425673439810663,0.0,0.0,14.554,98.326824
29365,2026-05-09 10:19:57.365,29.365330661322645,0.5551102204408818,cruise,128600,2026-05-09 10:21:46,29.52756,,,19.664102335288,17.716536,3.35541,10.3383205408,50.747376952,17,5,14.554,24.257278335288,34.120736,10.2004464,53.35302008,-2.684328,-2.013246,0.0,217.0,-12.2,0.4,,,0,0,1420,1024,1024,1024,60,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.639,3.638,0,0,6.756,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.35541,0.0,0.0,14.554,98.326824
29471,2026-05-09 10:19:57.471,29.47134268537074,0.5571142284569138,cruise,128700,2026-05-09 10:21:46,29.52756,,,19.664102335288,17.388452,3.8475368,9.7627299712,51.33858432,17,5,14.554,24.257278335288,34.120736,10.2004464,53.35302008,-3.131716,-2.23694,0.0,217.1,-12.6,0.6,,,0,0,1219,1024,1024,1024,30,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.639,3.638,0,0,6.756,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.848577096571667,0.0,0.0,14.554,98.326824
29577,2026-05-09 10:19:57.577,29.577354709418838,0.5591182364729459,cruise,128800,2026-05-09 10:21:46,29.52756,,,19.664102335288,17.388452,4.3396636,9.177165648,51.941274628,17,5,14.554,24.257278335288,34.120736,10.2004464,53.35302008,-3.579104,-2.460634,0.0,217.2,-9.1,0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.639,3.638,0,0,6.756,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,4.3433518306455445,0.0,0.0,14.554,98.326824
29683,2026-05-09 10:19:57.683,29.683366733466933,0.561122244488978,cruise,128900,2026-05-09 10:21:46,29.52756,,,19.664102335288,17.388452,4.6528352,8.3147640456,52.83628778,17,5,14.554,24.257278335288,34.120736,10.2004464,53.35302008,-3.802798,-2.684328,0.0,217.3,-3.6,0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.639,3.638,0,0,6.756,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,4.654770610931112,0.0,0.0,14.554,98.326824
29789,2026-05-09 10:19:57.789,29.78937875751503,0.56312625250501,cruise,129000,2026-05-09 10:21:47,29.52756,,,19.664102335288,17.388452,4.6528352,7.723425444,53.459319296,17,5,14.554,24.257278335288,34.120736,10.2004464,53.35302008,-3.802798,-2.684328,0.0,217.3,0.2,0.9,,,0,0,1024,1024,1024,1024,0,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.639,3.638,0,0,6.756,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,4.654770610931112,0.0,0.0,14.554,98.326824
29895,2026-05-09 10:19:57.895,29.895390781563126,0.5651302605210421,cruise,129100,2026-05-09 10:21:47,29.52756,,,19.664102335288,17.388452,4.6528352,6.9897968116,54.23556604,17,5,14.546,24.257278335288,34.120736,10.2004464,53.35302008,-3.802798,-2.684328,0.0,217.2,3.3,0.8,,,0,0,1024,1024,1024,1024,0,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.76,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,4.654770610931112,0.0,0.0,14.546,98.33095999999999
30001,2026-05-09 10:19:58.001,30.00140280561122,0.5671342685370742,cruise,129200,2026-05-09 10:21:47,29.52756,,,19.664102335288,17.388452,4.47388,6.3814634588,54.881235352,17,5,14.546,24.257278335288,34.120736,10.2004464,53.35302008,-3.579104,-2.684328,0.0,217.4,11.8,0.6,,,0,0,1027,1024,1024,1024,0,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.76,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,4.47388,0.0,0.0,14.546,98.33095999999999
30107,2026-05-09 10:19:58.107,30.10741482965932,0.5691382765531062,cruise,129300,2026-05-09 10:21:47,29.52756,,,19.664102335288,17.388452,3.8475368,5.8565946756,55.464568704,17,5,14.546,24.257278335288,34.120736,10.2004464,53.35302008,-3.131716,-2.23694,0.0,217.3,15.8,0.3,,,0,0,1139,1024,1024,1024,17,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.76,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.848577096571667,0.0,0.0,14.546,98.33095999999999
30213,2026-05-09 10:19:58.213,30.213426853707414,0.5711422845691383,cruise,129400,2026-05-09 10:21:47,29.52756,,,19.664102335288,17.388452,3.1764548,5.3854660516,55.989831188,17,5,14.546,24.257278335288,34.120736,10.2004464,53.35302008,-2.460634,-2.013246,0.0,217.1,13.2,0.0,,,0,0,1232,1024,1024,1024,32,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.76,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,3.179289093252138,0.0,0.0,14.546,98.33095999999999
30319,2026-05-09 10:19:58.319,30.319438877755513,0.5731462925851704,cruise,129500,2026-05-09 10:21:47,29.52756,,,19.664102335288,17.388452,2.5501116,5.0598426816,56.365815452,17,5,14.546,24.257278335288,34.120736,10.2004464,53.35302008,-2.013246,-1.565858,0.0,217.0,9.0,-0.1,,,0,0,1232,1024,1024,1024,32,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.76,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,2.5505040154212657,0.0,0.0,14.546,98.33095999999999
30425,2026-05-09 10:19:58.425,30.425450901803607,0.5751503006012024,cruise,129600,2026-05-09 10:21:47,29.52756,,,19.664102335288,17.060368,2.23694,4.7103676048,56.746720976,17,5,14.546,24.257278335288,34.120736,10.2004464,53.35302008,-1.789552,-1.342164,0.0,217.0,5.3,-0.1,,,0,0,1114,1024,1024,1024,14,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.76,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,2.23694,0.0,0.0,14.546,98.33095999999999
30531,2026-05-09 10:19:58.531,30.531462925851702,0.5771543086172345,cruise,129700,2026-05-09 10:21:47,29.52756,,,19.664102335288,17.060368,2.23694,4.4927166792,57.003610748,17,5,14.546,24.257278335288,34.120736,10.2004464,53.35302008,-1.789552,-1.342164,0.0,217.1,2.9,-0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.76,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,2.23694,0.0,0.0,14.546,98.33095999999999
30637,2026-05-09 10:19:58.637,30.6374749498998,0.5791583166332666,cruise,129800,2026-05-09 10:21:47,29.52756,,,19.664102335288,17.060368,1.9237684,4.1952757248,57.353676376,17,5,14.546,24.257278335288,34.120736,10.2004464,53.35302008,-1.565858,-1.11847,0.0,217.1,2.5,0.0,,,0,0,1024,1024,1024,1024,0,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.76,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,1.9242885482858334,0.0,0.0,14.546,98.33095999999999
30743,2026-05-09 10:19:58.743,30.743486973947896,0.5811623246492986,cruise,129900,2026-05-09 10:21:47,29.52756,,,19.664102335288,8.858268,1.9237684,3.9415683676,57.647967724,17,5,14.546,24.257278335288,34.120736,10.2004464,53.35302008,-1.565858,-1.11847,0.0,217.1,2.6,0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,212.5,-90.0,0,53,3.643,3.639,3.638,3.638,0,0,6.76,83.84,19.664102335288,29.52756,6,P-GPS,29.527559055118108,9.0,29.527559055118108,19.66410139040611,19.66410139040611,29.527559055118108,0.0,1.9242885482858334,0.0,0.0,14.546,98.33095999999999
