time(millisecond),datetime(utc),aligned_time_s,aligned_phase,ideal_flight_phase,original_time(millisecond),original_datetime(utc),original_height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),original_altitude_above_seaLevel(feet),original_height_sonar(feet),original_speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),xSpeed(mph),ySpeed(mph),original_zSpeed(mph),compass_heading(degrees),original_pitch(degrees),original_roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),original_altitude(feet),original_ascent(feet),flycStateRaw,flycState,height_above_takeoff(feet),height_above_takeoff(m),ascent(feet),altitude(feet),altitude_above_seaLevel(feet),height_sonar(feet),zSpeed(mph),speed(mph),pitch(degrees),roll(degrees),estimated_pack_voltage(V),estimated_power(W)
26063,2026-05-09 10:19:54.063,26.06346555323591,0.4926931106471817,cruise,76500,2026-05-09 10:20:48,19.68504,,,9.821582335288,12.795276,0.0,1.80010832532,7.7786091728,16,5,14.65,10.805834335288,20.669292,1.4987498,1.80287407344,0.0,0.0,0.0,294.4,1.2,1.4,,,0,0,1024,1024,1024,1566,0,0,0,82,289.3,0,0,55,3.663,3.662,3.662,3.662,0,0,6.26,79.52,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.65,91.709
26174,2026-05-09 10:19:54.173,26.173903966597077,0.49478079331941544,cruise,76600,2026-05-09 10:20:48,19.68504,,,9.821582335288,13.12336,0.0,1.8180118692,7.7975068112,16,5,14.65,10.805834335288,20.669292,1.4987498,1.8180118692,0.0,0.0,0.0,298.3,1.0,1.5,,,0,0,1024,1024,1024,1564,0,0,0,82,293.2,0,0,55,3.663,3.662,3.662,3.662,0,0,6.26,79.52,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.65,91.709
26284,2026-05-09 10:19:54.284,26.284342379958247,0.4968684759916493,cruise,76700,2026-05-09 10:20:48,19.68504,,,9.821582335288,13.451444,0.0,1.83569887764,7.8235566808,16,5,14.65,10.805834335288,20.669292,1.4987498,1.83569887764,0.0,0.0,0.0,302.2,0.9,1.4,,,0,0,1024,1024,1024,1563,0,0,0,82,296.9,0,0,55,3.663,3.662,3.662,3.662,0,0,6.26,79.52,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.65,91.709
26395,2026-05-09 10:19:54.394,26.394780793319416,0.4989561586638831,cruise,76800,2026-05-09 10:20:48,19.68504,,,9.821582335288,13.12336,0.0,1.847687067,7.838418886,16,5,14.65,10.805834335288,20.669292,1.4987498,1.847687067,0.0,0.0,0.0,306.1,0.8,1.3,,,0,0,1024,1024,1024,1561,0,0,0,81,300.7,0,0,55,3.663,3.662,3.662,3.662,0,0,6.26,79.52,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.65,91.709
26505,2026-05-09 10:19:54.505,26.505219206680582,0.5010438413361169,cruise,76900,2026-05-09 10:20:49,19.68504,,,9.821582335288,13.12336,0.0,1.863845204,7.8624346348,16,5,14.65,10.805834335288,20.669292,1.4987498,1.863845204,0.0,0.0,0.0,309.9,0.7,1.4,,,0,0,1024,1024,1024,1557,0,0,0,81,304.4,0,0,55,3.663,3.662,3.662,3.662,0,0,6.26,79.52,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.65,91.709
26616,2026-05-09 10:19:54.615,26.61565762004176,0.5031315240083508,cruise,77000,2026-05-09 10:20:49,19.68504,,,9.821582335288,13.451444,0.0,1.85717525628,7.8803480212,16,5,14.648,10.805834335288,20.669292,1.4987498,1.863845204,0.0,0.0,0.0,313.6,0.6,1.5,,,0,0,1024,1024,1024,1552,0,0,0,80,308.1,0,0,55,3.663,3.661,3.661,3.66,0,0,6.251,79.52,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.648,91.564648
26726,2026-05-09 10:19:54.726,26.72609603340292,0.5052192066805845,cruise,77100,2026-05-09 10:20:49,19.68504,,,9.821582335288,13.451444,0.0,1.867044023,7.8942915912,16,5,14.648,10.805834335288,20.669292,1.4987498,1.867044023,0.0,0.0,0.0,317.3,0.3,1.5,,,0,0,1024,1024,1024,1551,0,0,0,80,311.8,0,0,55,3.663,3.661,3.661,3.66,0,0,6.251,79.52,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.648,91.564648
26837,2026-05-09 10:19:54.836,26.836534446764094,0.5073068893528184,cruise,77200,2026-05-09 10:20:49,19.68504,,,9.821582335288,13.451444,0.0,1.8490322114,7.9271327996,16,5,14.648,10.805834335288,20.669292,1.4987498,1.867044023,0.0,0.0,0.0,321.0,0.2,1.3,,,0,0,1024,1024,1024,1550,0,0,0,80,315.4,0,0,55,3.663,3.661,3.661,3.66,0,0,6.251,79.52,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.648,91.564648
26947,2026-05-09 10:19:54.946,26.94697286012526,0.5093945720250522,cruise,77300,2026-05-09 10:20:49,19.68504,,,9.821582335288,13.12336,0.0,1.85958339284,7.953412328,16,5,14.648,10.805834335288,20.669292,1.4987498,1.867044023,0.0,0.0,0.0,324.6,0.0,1.2,,,0,0,1024,1024,1024,1550,0,0,0,80,319.0,0,0,55,3.663,3.661,3.661,3.66,0,0,6.251,79.52,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.648,91.564648
27057,2026-05-09 10:19:55.057,27.05741127348643,0.511482254697286,cruise,77400,2026-05-09 10:20:49,19.68504,,,9.821582335288,13.12336,0.0,1.86229992836,7.9607614096,16,5,14.648,10.805834335288,20.669292,1.4987498,1.867044023,0.0,0.0,0.0,328.2,0.0,1.2,,,0,0,1024,1024,1024,1548,0,0,0,79,322.5,0,0,55,3.663,3.661,3.661,3.66,0,0,6.251,79.52,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.648,91.564648
27168,2026-05-09 10:19:55.167,27.1678496868476,0.5135699373695198,cruise,77500,2026-05-09 10:20:49,19.68504,,,9.821582335288,13.12336,0.0,1.87953746172,7.9806104916,16,5,14.648,10.805834335288,20.669292,1.4987498,1.87953746172,0.0,0.0,0.0,331.8,-0.1,1.2,,,0,0,1024,1024,1024,1549,0,0,0,80,326.1,0,0,55,3.663,3.661,3.661,3.66,0,0,6.251,79.52,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.648,91.564648
27278,2026-05-09 10:19:55.278,27.278288100208766,0.5156576200417536,cruise,77600,2026-05-09 10:20:49,19.68504,,,9.821582335288,12.795276,0.0,1.88416672696,7.9857614104,16,5,14.648,10.805834335288,20.669292,1.4987498,1.88416672696,0.0,0.0,0.0,335.3,-0.1,1.3,,,0,0,1024,1024,1024,1548,0,0,0,79,329.6,0,0,55,3.663,3.661,3.661,3.66,0,0,6.251,79.52,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.648,91.564648
27389,2026-05-09 10:19:55.388,27.388726513569942,0.5177453027139876,cruise,77700,2026-05-09 10:20:49,19.68504,,,9.821582335288,12.795276,0.0,1.89400596612,8.0071852956,16,5,14.648,10.805834335288,20.669292,1.4987498,1.89400596612,0.0,0.0,0.0,338.9,-0.2,1.3,,,0,0,1024,1024,1024,1548,0,0,0,79,333.2,0,0,55,3.663,3.661,3.661,3.66,0,0,6.251,79.52,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.648,91.564648
27499,2026-05-09 10:19:55.499,27.499164926931105,0.5198329853862212,cruise,77800,2026-05-09 10:20:49,19.68504,,,9.821582335288,12.467192,0.0,1.89755255416,8.01181128,16,5,14.648,10.805834335288,20.669292,1.4987498,1.89755255416,0.0,0.0,0.0,342.4,-0.1,1.5,,,0,0,1024,1024,1024,1547,0,0,0,79,336.7,0,0,55,3.663,3.661,3.661,3.66,0,0,6.251,79.52,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.648,91.564648
27610,2026-05-09 10:19:55.609,27.609603340292278,0.5219206680584552,cruise,77900,2026-05-09 10:20:50,19.68504,,,9.821582335288,12.139108,0.0,1.93564966824,8.0601052448,16,5,14.648,10.805834335288,20.669292,1.4987498,1.93564966824,0.0,0.0,0.0,345.9,-0.3,1.2,,,0,0,1024,1024,1024,1546,0,0,0,79,338.5,0,0,55,3.663,3.661,3.661,3.66,0,0,6.251,79.52,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.648,91.564648
27720,2026-05-09 10:19:55.720,27.720041753653444,0.524008350730689,cruise,78000,2026-05-09 10:20:50,19.68504,,,9.821582335288,12.139108,0.0,1.96368772688,8.1273952732,16,5,14.64,10.805834335288,20.669292,1.4987498,1.96368772688,0.0,0.0,0.0,349.4,-0.5,0.7,,,0,0,1024,1024,1024,1546,0,0,0,79,343.7,0,0,55,3.661,3.661,3.66,3.659,0,0,6.336,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.64,92.75904000000001
27830,2026-05-09 10:19:55.830,27.830480167014613,0.5260960334029228,cruise,78100,2026-05-09 10:20:50,19.68504,,,9.821582335288,12.139108,0.0,1.97056108668,8.1523624656,16,5,14.64,10.805834335288,20.669292,1.4987498,1.97056108668,0.0,0.0,0.0,352.8,-0.5,0.2,,,0,0,1024,1024,1024,1546,0,0,0,79,347.2,0,0,55,3.661,3.661,3.66,3.659,0,0,6.336,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.64,92.75904000000001
27941,2026-05-09 10:19:55.940,27.940918580375783,0.5281837160751566,cruise,78200,2026-05-09 10:20:50,19.68504,,,9.821582335288,12.139108,0.0,1.92668641336,8.2159123364,16,5,14.64,10.805834335288,20.669292,1.4987498,1.97056108668,0.0,0.0,0.0,356.3,-0.6,0.0,,,0,0,1024,1024,1024,1545,0,0,0,79,350.7,0,0,55,3.661,3.661,3.66,3.659,0,0,6.336,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.64,92.75904000000001
28051,2026-05-09 10:19:56.051,28.05135699373695,0.5302713987473904,cruise,78300,2026-05-09 10:20:50,19.68504,,,9.821582335288,12.139108,0.0,1.94511489164,8.2425855656,16,5,14.64,10.805834335288,20.669292,1.4987498,1.97056108668,0.0,0.0,0.0,359.7,-0.5,0.1,,,0,0,1024,1024,1024,1541,0,0,0,78,354.2,0,0,55,3.661,3.661,3.66,3.659,0,0,6.336,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.64,92.75904000000001
28162,2026-05-09 10:19:56.161,28.16179540709812,0.5323590814196242,cruise,78400,2026-05-09 10:20:50,19.68504,,,9.821582335288,13.12336,0.0,1.9415847078,8.2463257232,16,5,14.64,10.805834335288,20.669292,1.4987498,1.97056108668,0.0,0.0,0.0,3.0,-0.6,0.4,,,0,0,1024,1024,1024,1541,0,0,0,78,357.7,0,0,55,3.661,3.661,3.66,3.659,0,0,6.336,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.64,92.75904000000001
28272,2026-05-09 10:19:56.272,28.27223382045929,0.5344467640918581,cruise,78500,2026-05-09 10:20:50,19.68504,,,9.821582335288,13.12336,0.0,1.93982289672,8.2498690304,16,5,14.64,10.805834335288,20.669292,1.4987498,1.97056108668,0.0,0.0,0.0,6.4,-0.6,0.4,,,0,0,1024,1024,1024,1540,0,0,0,78,1.2,0,0,55,3.661,3.661,3.66,3.659,0,0,6.336,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.64,92.75904000000001
28383,2026-05-09 10:19:56.382,28.38267223382046,0.5365344467640919,cruise,78600,2026-05-09 10:20:50,19.68504,,,9.821582335288,12.467192,0.0,1.95449153236,8.2648624692,16,5,14.64,10.805834335288,20.669292,1.4987498,1.97056108668,0.0,0.0,0.0,9.9,-0.6,0.4,,,0,0,1024,1024,1024,1541,0,0,0,78,4.6,0,0,55,3.661,3.661,3.66,3.659,0,0,6.336,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.64,92.75904000000001
28493,2026-05-09 10:19:56.493,28.49311064718163,0.5386221294363257,cruise,78700,2026-05-09 10:20:50,19.68504,,,9.821582335288,12.467192,0.0,1.95373365832,8.2715881912,16,5,14.64,10.805834335288,20.669292,1.4987498,1.97056108668,0.0,0.0,0.0,13.2,-0.5,0.3,,,0,0,1024,1024,1024,1540,0,0,0,78,8.0,0,0,55,3.661,3.661,3.66,3.659,0,0,6.336,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.64,92.75904000000001
28604,2026-05-09 10:19:56.603,28.603549060542797,0.5407098121085595,cruise,78800,2026-05-09 10:20:50,19.68504,,,9.821582335288,12.467192,0.0,1.97306764844,8.310695804,16,5,14.64,10.805834335288,20.669292,1.4987498,1.97306764844,0.0,0.0,0.0,16.6,-0.6,0.4,,,0,0,1024,1024,1024,1540,0,0,0,78,9.7,0,0,55,3.661,3.661,3.66,3.659,0,0,6.336,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.64,92.75904000000001
28714,2026-05-09 10:19:56.713,28.713987473903966,0.5427974947807933,cruise,78900,2026-05-09 10:20:51,19.68504,,,9.821582335288,12.467192,0.0,1.97788392156,8.3444556476,16,5,14.64,10.805834335288,20.669292,1.4987498,1.97788392156,0.0,0.0,0.0,20.0,-0.7,0.6,,,0,0,1024,1024,1024,1541,0,0,0,78,14.9,0,0,55,3.661,3.661,3.66,3.659,0,0,6.336,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.64,92.75904000000001
28824,2026-05-09 10:19:56.824,28.82442588726514,0.5448851774530272,cruise,79000,2026-05-09 10:20:51,19.68504,,,9.821582335288,11.811024,0.0,1.98051843608,8.3577102412,16,5,14.643,10.805834335288,20.669292,1.4987498,1.98051843608,0.0,0.0,0.0,23.5,-0.9,0.7,,,0,0,1024,1024,1024,1542,0,0,0,78,18.3,0,0,55,3.663,3.661,3.661,3.66,0,0,6.271,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.643,91.82625300000001
28935,2026-05-09 10:19:56.934,28.9348643006263,0.5469728601252609,cruise,79100,2026-05-09 10:20:51,19.68504,,,9.821582335288,11.811024,0.0,1.97515098184,8.3750330764,16,5,14.643,10.805834335288,20.669292,1.4987498,1.98051843608,0.0,0.0,0.0,26.9,-0.9,0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,21.7,0,0,55,3.663,3.661,3.661,3.66,0,0,6.271,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.643,91.82625300000001
29045,2026-05-09 10:19:57.045,29.045302713987475,0.5490605427974948,cruise,79200,2026-05-09 10:20:51,19.68504,,,9.821582335288,12.139108,0.0,1.97289704476,8.4006236284,16,5,14.643,10.805834335288,20.669292,1.4987498,1.98051843608,0.0,0.0,0.0,30.3,-1.1,0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,24.4,0,0,55,3.663,3.661,3.661,3.66,0,0,6.271,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.643,91.82625300000001
29156,2026-05-09 10:19:57.155,29.155741127348644,0.5511482254697286,cruise,79300,2026-05-09 10:20:51,19.68504,,,9.821582335288,12.139108,0.0,1.98224415792,8.4270343904,16,5,14.643,10.805834335288,20.669292,1.4987498,1.98224415792,0.0,0.0,0.0,32.6,-1.2,0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,25.2,0,0,55,3.663,3.661,3.661,3.66,0,0,6.271,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.643,91.82625300000001
29266,2026-05-09 10:19:57.266,29.266179540709814,0.5532359081419624,cruise,79400,2026-05-09 10:20:51,19.68504,,,9.821582335288,12.139108,0.0,2.0081693556,8.4635501396,16,5,14.643,10.805834335288,20.669292,1.4987498,2.0081693556,0.0,0.0,0.0,32.8,-1.4,0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,55,3.663,3.661,3.661,3.66,0,0,6.271,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.643,91.82625300000001
29377,2026-05-09 10:19:57.376,29.37661795407098,0.5553235908141962,cruise,79500,2026-05-09 10:20:51,19.68504,,,9.821582335288,12.467192,0.0,2.00532814816,8.4821525024,17,5,14.643,10.805834335288,20.669292,1.4987498,2.0081693556,0.0,0.0,0.0,32.7,-1.4,0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,55,3.663,3.661,3.661,3.66,0,0,6.271,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.643,91.82625300000001
29487,2026-05-09 10:19:57.487,29.48705636743215,0.55741127348643,cruise,79600,2026-05-09 10:20:51,19.68504,,,9.821582335288,12.795276,0.0,2.00838917188,8.492618382,17,5,14.643,10.805834335288,20.669292,1.4987498,2.00838917188,0.0,0.0,0.0,32.7,-1.5,0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,55,3.663,3.661,3.661,3.66,0,0,6.271,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.643,91.82625300000001
29597,2026-05-09 10:19:57.597,29.597494780793323,0.559498956158664,cruise,79700,2026-05-09 10:20:51,19.68504,,,9.821582335288,12.795276,0.0,2.00236554964,8.5005908232,17,5,14.643,10.805834335288,20.669292,1.4987498,2.00838917188,0.0,0.0,0.0,32.7,-1.5,0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,55,3.663,3.661,3.661,3.66,0,0,6.271,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.643,91.82625300000001
29708,2026-05-09 10:19:57.707,29.707933194154485,0.5615866388308977,cruise,79800,2026-05-09 10:20:51,19.68504,,,9.821582335288,13.12336,0.0,2.0038878594,8.5353349188,17,5,14.643,10.805834335288,20.669292,1.4987498,2.00838917188,0.0,0.0,0.0,32.7,-1.4,0.7,,,0,0,1024,1024,1024,1104,0,0,0,12,25.3,0,0,55,3.663,3.661,3.661,3.66,0,0,6.271,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.643,91.82625300000001
29818,2026-05-09 10:19:57.818,29.818371607515658,0.5636743215031316,cruise,79900,2026-05-09 10:20:52,19.68504,,,9.821582335288,13.12336,0.0,1.99977368604,8.5540685152,17,5,14.643,10.805834335288,20.669292,1.4987498,2.00838917188,0.0,0.0,0.0,32.7,-1.1,0.8,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,55,3.663,3.661,3.661,3.66,0,0,6.271,79.7,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.643,91.82625300000001
29929,2026-05-09 10:19:57.928,29.928810020876828,0.5657620041753654,cruise,80000,2026-05-09 10:20:52,19.68504,,,9.821582335288,13.779528,0.0,2.01645675744,8.6029530312,17,5,14.642,10.805834335288,20.669292,1.4987498,2.01645675744,0.0,0.0,0.0,32.6,-1.2,0.8,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,55,3.662,3.66,3.661,3.659,0,0,6.24,79.88,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.642,91.36608
30039,2026-05-09 10:19:58.039,30.039248434237997,0.5678496868475992,cruise,80100,2026-05-09 10:20:52,19.68504,,,9.821582335288,14.107612,0.0,2.02027237436,8.6294950268,17,5,14.642,10.805834335288,20.669292,1.4987498,2.02027237436,0.0,0.0,0.0,32.6,-1.3,0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,55,3.662,3.66,3.661,3.659,0,0,6.24,79.88,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.642,91.36608
30150,2026-05-09 10:19:58.149,30.149686847599163,0.569937369519833,cruise,80200,2026-05-09 10:20:52,19.68504,,,9.821582335288,13.12336,0.0,2.00934389632,8.6525921404,17,5,14.642,10.805834335288,20.669292,1.4987498,2.02027237436,0.0,0.0,0.0,32.6,-1.5,0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,55,3.662,3.66,3.661,3.659,0,0,6.24,79.88,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.642,91.36608
30260,2026-05-09 10:19:58.260,30.260125260960333,0.5720250521920668,cruise,80300,2026-05-09 10:20:52,19.68504,,,9.821582335288,13.12336,0.0,1.98706043104,8.6771328236,17,5,14.642,10.805834335288,20.669292,1.4987498,2.02027237436,0.0,0.0,0.0,32.5,-1.3,0.9,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,55,3.662,3.66,3.661,3.659,0,0,6.24,79.88,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.642,91.36608
30371,2026-05-09 10:19:58.370,30.3705636743215,0.5741127348643006,cruise,80400,2026-05-09 10:20:52,19.68504,,,9.821582335288,13.12336,0.0,1.97069888196,8.6947509344,17,5,14.642,10.805834335288,20.669292,1.4987498,2.02027237436,0.0,0.0,0.0,32.5,-1.2,1.1,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,55,3.662,3.66,3.661,3.659,0,0,6.24,79.88,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.642,91.36608
30481,2026-05-09 10:19:58.481,30.481002087682675,0.5762004175365345,cruise,80500,2026-05-09 10:20:52,19.68504,,,9.821582335288,13.12336,0.0,1.96836948556,8.7232286256,16,5,14.642,10.805834335288,20.669292,1.4987498,2.02027237436,0.0,0.0,0.0,32.4,-1.1,1.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,55,3.662,3.66,3.661,3.659,0,0,6.24,79.88,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.642,91.36608
30591,2026-05-09 10:19:58.591,30.59144050104384,0.5782881002087683,cruise,80600,2026-05-09 10:20:52,19.68504,,,9.821582335288,13.451444,0.0,1.95445872396,8.7371393872,16,5,14.642,10.805834335288,20.669292,1.4987498,2.02027237436,0.0,0.0,0.0,32.4,-1.1,1.2,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,55,3.662,3.66,3.661,3.659,0,0,6.24,79.88,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.642,91.36608
30702,2026-05-09 10:19:58.701,30.70187891440501,0.5803757828810021,cruise,80700,2026-05-09 10:20:52,19.68504,,,9.821582335288,13.12336,0.0,1.96159127012,8.7704399132,16,5,14.642,10.805834335288,20.669292,1.4987498,2.02027237436,0.0,0.0,0.0,32.4,-1.2,1.0,,,0,0,1024,1024,1024,1024,0,0,0,0,25.3,0,0,55,3.662,3.66,3.661,3.659,0,0,6.24,79.88,9.821582335288,19.68504,6,P-GPS,19.685039370078737,5.999999999999999,19.685039370078737,9.821581705366738,9.821581705366738,19.685039370078737,0.0,0.0,0.0,0.0,14.642,91.36608
