Time,WindSpeed,WindDirection,Temperature,Power,hour_sin,hour_cos,doy_sin,doy_cos,WindDir_sin,WindDir_cos,WindSpeed_diff
2020-04-06 04:45:00,3.24,284.333333,6.653333,0.0,0.9469301294951056,0.3214394653031617,0.9951053111006976,-0.09882013873287143,-0.9688718706661623,0.2475627157547178,0.4333330000000002
2020-04-06 05:00:00,2.62,9.666667,6.6,0.0,0.9659258262890683,0.25881904510252074,0.9951053111006976,-0.09882013873287143,0.16791589778593674,0.9858013244415645,-0.6200000000000001
2020-04-06 05:15:00,2.653333,12.4,7.146667,0.0,0.9807852804032304,0.19509032201612833,0.9951053111006976,-0.09882013873287143,0.2147353271670632,0.9766722783341679,0.033332999999999835
2020-04-06 05:30:00,2.96,171.933333,6.506667,0.0,0.9914448613738104,0.1305261922200517,0.9951053111006976,-0.09882013873287143,0.14032524146863132,-0.9901054623658887,0.306667
2020-04-06 05:45:00,3.133333,8.6,7.02,0.0,0.9978589232386035,0.06540312923014327,0.9951053111006976,-0.09882013873287143,0.14953534344370953,0.9887563810470058,0.17333299999999996
2020-04-06 06:00:00,3.16,50.733333,6.966667,0.017333,1.0,6.123233995736766e-17,0.9951053111006976,-0.09882013873287143,0.7742085611199172,0.632930567984062,0.02666700000000022
2020-04-06 06:15:00,3.106667,258.866667,6.98,0.0,0.9978589232386035,-0.06540312923014314,0.9951053111006976,-0.09882013873287143,-0.9811804943159717,-0.19309282113498014,-0.0533330000000003
2020-04-06 06:30:00,2.813333,352.733333,6.38,0.0,0.9914448613738104,-0.1305261922200516,0.9951053111006976,-0.09882013873287143,-0.1264875321063743,0.9919681971825705,-0.29333399999999976
2020-04-06 06:45:00,2.664286,349.071429,6.857143,0.0,0.9807852804032304,-0.1950903220161282,0.9951053111006976,-0.09882013873287143,-0.18958508104735017,0.9818642966542116,-0.14904699999999993
2020-04-06 07:00:00,2.7,283.933333,7.066667,0.0,0.9659258262890683,-0.25881904510252063,0.9951053111006976,-0.09882013873287143,-0.9705765597008652,0.2407927361014713,0.035714000000000024
2020-04-06 07:15:00,2.566667,38.066667,7.286667,0.0,0.9469301294951057,-0.3214394653031616,0.9951053111006976,-0.09882013873287143,0.6165779550869649,0.7872938621002813,-0.13333300000000037
2020-04-06 07:30:00,2.313333,342.2,7.573333,0.0,0.9238795325112868,-0.3826834323650895,0.9951053111006976,-0.09882013873287143,-0.3056953049631061,0.9521293927421386,-0.2533339999999997
2020-04-06 07:45:00,2.42,345.533333,7.633333,0.0,0.8968727415326884,-0.44228869021900113,0.9951053111006976,-0.09882013873287143,-0.24981672188156517,0.9682931402567865,0.10666699999999985
2020-04-06 08:00:00,2.08,341.8,7.686667,0.0,0.8660254037844387,-0.4999999999999998,0.9951053111006976,-0.09882013873287143,-0.31233491851223255,0.9499720515246525,-0.33999999999999986
2020-04-06 08:15:00,2.24,344.333333,7.92,0.0,0.8314696123025451,-0.5555702330196023,0.9951053111006976,-0.09882013873287143,-0.2700403344596298,0.9628490108864065,0.16000000000000014
2020-04-06 08:30:00,2.013333,337.733333,8.293333,0.0,0.7933533402912352,-0.6087614290087207,0.9951053111006976,-0.09882013873287143,-0.3789178355319763,0.9254303182389056,-0.2266670000000004
2020-04-06 08:45:00,1.393333,310.666667,8.3,0.0,0.7518398074789774,-0.6593458151000688,0.9951053111006976,-0.09882013873287143,-0.7585135795576805,0.6516572332343088,-0.6199999999999999
2020-04-06 09:00:00,1.04,262.133333,8.513333,0.0,0.7071067811865476,-0.7071067811865475,0.9951053111006976,-0.09882013873287143,-0.9905892568073125,-0.13686827352581168,-0.3533329999999999
2020-04-06 09:15:00,1.393333,251.333333,9.066667,0.0,0.659345815100069,-0.7518398074789773,0.9951053111006976,-0.09882013873287143,-0.9473966406522848,-0.3200618772687017,0.3533329999999999
2020-04-06 09:30:00,1.793333,219.133333,9.633333,0.0,0.6087614290087209,-0.793353340291235,0.9951053111006976,-0.09882013873287143,-0.631127181661022,-0.7756793671154437,0.40000000000000013
2020-04-06 09:45:00,2.346667,168.133333,9.88,0.0,0.5555702330196025,-0.831469612302545,0.9951053111006976,-0.09882013873287143,0.2056348827741701,-0.9786287830359647,0.553334
2020-04-06 10:00:00,2.106667,106.6,10.093333,0.0,0.49999999999999994,-0.8660254037844387,0.9951053111006976,-0.09882013873287143,0.9583225744651332,-0.28568836740497344,-0.2400000000000002
2020-04-06 10:15:00,2.506667,170.066667,9.946667,0.0,0.4422886902190017,-0.8968727415326881,0.9951053111006976,-0.09882013873287143,0.1725021787950916,-0.9850091361560797,0.40000000000000036
2020-04-06 10:30:00,2.153333,62.133333,10.273333,0.0,0.3826834323650899,-0.9238795325112867,0.9951053111006976,-0.09882013873287143,0.8840377083235937,0.4674155862420171,-0.35333400000000026
2020-04-06 10:45:00,1.133333,110.266667,10.58,0.0,0.32143946530316175,-0.9469301294951056,0.9951053111006976,-0.09882013873287143,0.9380906128449917,-0.34638995668481465,-1.02
2020-04-06 11:00:00,2.186667,44.466667,10.58,0.0,0.258819045102521,-0.9659258262890682,0.9951053111006976,-0.09882013873287143,0.7004941975679811,0.7136580968318024,1.053334
2020-04-06 11:15:00,1.66,209.933333,11.366667,0.0,0.19509032201612816,-0.9807852804032304,0.9951053111006976,-0.09882013873287143,-0.4989919904084347,-0.8666065967370826,-0.526667
2020-04-06 11:30:00,2.62,247.533333,11.713333,0.0,0.130526192220052,-0.9914448613738104,0.9951053111006976,-0.09882013873287143,-0.9241020101218623,-0.38214588168490504,0.9600000000000002
2020-04-06 11:45:00,1.086667,194.133333,12.433333,0.0,0.06540312923014312,-0.9978589232386035,0.9951053111006976,-0.09882013873287143,-0.24417921355142405,-0.9697301231112747,-1.533333
2020-04-06 12:00:00,1.053333,200.533333,12.32,0.0,1.2246467991473532e-16,-1.0,0.9951053111006976,-0.09882013873287143,-0.3507522503047916,-0.936468290390083,-0.033333999999999975
2020-04-06 12:15:00,1.6,93.8,11.926667,0.0,-0.06540312923014287,-0.9978589232386035,0.9951053111006976,-0.09882013873287143,0.99780146829205,-0.06627390040000017,0.546667
2020-04-06 12:30:00,1.52,54.733333,12.366667,0.0,-0.13052619222005177,-0.9914448613738104,0.9951053111006976,-0.09882013873287143,0.8164736325240498,0.5773827217651935,-0.08000000000000007
2020-04-06 12:45:00,2.346667,123.133333,12.186667,0.0,-0.19509032201612792,-0.9807852804032305,0.9951053111006976,-0.09882013873287143,0.8374008688071857,-0.5465892286909527,0.826667
2020-04-06 13:00:00,1.593333,242.6,11.926667,0.0,-0.2588190451025208,-0.9659258262890683,0.9951053111006976,-0.09882013873287143,-0.8878153851364015,-0.46019978478385143,-0.753334
2020-04-06 13:15:00,1.1,169.0,12.026667,0.0,-0.32143946530316153,-0.9469301294951057,0.9951053111006976,-0.09882013873287143,0.19080899537654497,-0.981627183447664,-0.493333
2020-04-06 13:30:00,1.233333,274.2,12.326667,0.0,-0.38268343236508967,-0.9238795325112868,0.9951053111006976,-0.09882013873287143,-0.9973144772244581,0.07323819712763138,0.13333299999999992
2020-04-06 13:45:00,1.94,101.8,12.973333,0.0,-0.44228869021900147,-0.8968727415326883,0.9951053111006976,-0.09882013873287143,0.978867388761685,-0.20449605184179034,0.7066669999999999
2020-04-06 14:00:00,1.906667,151.133333,12.5,0.0,-0.4999999999999997,-0.8660254037844388,0.9951053111006976,-0.09882013873287143,0.4827729819758026,-0.8757455383124663,-0.03333300000000006
2020-04-06 14:15:00,2.326667,234.933333,12.72,0.0,-0.555570233019602,-0.8314696123025455,0.9951053111006976,-0.09882013873287143,-0.8184841001021308,-0.5745291793112035,0.42000000000000015
2020-04-06 14:30:00,1.96,252.6,12.83,0.0,-0.6087614290087207,-0.7933533402912352,0.9951053111006976,-0.09882013873287143,-0.9542403285162769,-0.2990407922560866,-0.3666670000000001
2020-04-06 14:45:00,2.28,88.5,13.45,0.0,-0.6593458151000688,-0.7518398074789775,0.9951053111006976,-0.09882013873287143,0.9996573249755573,0.02617694830787314,0.31999999999999984
2020-04-06 15:00:00,1.68,233.666667,13.333333,0.0,-0.7071067811865471,-0.7071067811865479,0.9951053111006976,-0.09882013873287143,-0.8055837300199195,-0.5924819439672347,-0.5999999999999999
2020-04-06 15:15:00,2.573333,83.933333,13.073333,0.0,-0.7518398074789773,-0.6593458151000691,0.9951053111006976,-0.09882013873287143,0.9943995971718819,0.10568557680402335,0.8933329999999999
2020-04-06 15:30:00,2.846667,102.666667,13.346667,0.0,-0.7933533402912349,-0.6087614290087209,0.9951053111006976,-0.09882013873287143,0.975662278908503,-0.21927862986407634,0.2733340000000002
2020-04-06 15:45:00,2.6,236.066667,13.266667,0.0,-0.8314696123025452,-0.5555702330196022,0.9951053111006976,-0.09882013873287143,-0.8296876649454716,-0.5582278913108255,-0.24666699999999997
2020-04-06 16:00:00,2.573333,260.2,13.04,0.0,-0.8660254037844384,-0.5000000000000004,0.9951053111006976,-0.09882013873287143,-0.9854078984834901,-0.17020949916603276,-0.02666700000000022
2020-04-06 16:15:00,2.653333,169.933333,12.9,0.0,-0.8968727415326883,-0.44228869021900136,0.9951053111006976,-0.09882013873287143,0.17479394144195634,-0.9846050365680575,0.08000000000000007
2020-04-06 16:30:00,2.36,173.133333,12.94,0.0,-0.9238795325112868,-0.3826834323650895,0.9951053111006976,-0.09882013873287143,0.11955926150260965,-0.9928270660034156,-0.29333300000000007
2020-04-06 16:45:00,2.853333,169.4,12.786667,0.416667,-0.9469301294951056,-0.3214394653031618,0.9951053111006976,-0.09882013873287143,0.1839513506127203,-0.9829353491495542,0.49333300000000024
2020-04-06 17:00:00,1.913333,233.266667,12.766667,0.538667,-0.9659258262890683,-0.25881904510252063,0.9951053111006976,-0.09882013873287143,-0.8014278278399962,-0.5980914953112654,-0.9400000000000002
2020-04-06 17:15:00,3.593333,167.733333,12.82,1.588667,-0.9807852804032303,-0.19509032201612866,0.9951053111006976,-0.09882013873287143,0.2124619338665821,-0.9771693438998545,1.68
2020-04-06 17:30:00,3.78,31.6,13.14,1.772,-0.9914448613738104,-0.13052619222005163,0.9951053111006976,-0.09882013873287143,0.5239859059700791,0.8517269341430477,0.18666699999999992
2020-04-06 17:45:00,4.193333,122.666667,12.96,2.092667,-0.9978589232386035,-0.06540312923014273,0.9951053111006976,-0.09882013873287143,0.8418249354551154,-0.5397506628490518,0.4133330000000002
2020-04-06 18:00:00,4.2,143.866667,12.62,2.17,-1.0,-1.8369701987210297e-16,0.9951053111006976,-0.09882013873287143,0.5896663223772036,-0.8076469700643616,0.0066670000000002005
