Time,dcVoltage,totalActivePower,L1_acCurrent,L1_acVoltage,L2_acCurrent,L2_acVoltage,L3_acCurrent,L3_acVoltage,L1_acFrequency,L2_acFrequency,L3_acFrequency,Irradiance,Temperature,WindSpeed,hour_sin,hour_cos,doy_sin,doy_cos,Irr_diff,ClearSkyIndex
2023-03-16 13:40:00,747.625,35477.0,51.8594,222.203,52.3281,226.094,52.1953,226.453,49.9664,49.9652,49.9646,1072.84,23.1744,3.8930599999999997,-0.4226182617406993,-0.90630778703665,0.9611297838723007,0.27609697309746883,59.23799999999983,1.1837479665797195
2023-03-16 13:45:00,748.0,34010.0,49.6719,224.234,50.1719,228.016,50.0391,227.344,49.9569,49.9545,49.9572,1019.156,23.3198,3.732,-0.44228869021900147,-0.8968727415326883,0.9611297838723007,0.27609697309746883,-53.68399999999997,1.1363440461556884
2023-03-16 13:50:00,748.0,31241.0,46.2188,223.453,45.8828,227.734,45.9219,227.406,49.9569,49.9561,49.9548,958.4,23.062599999999996,3.60494,-0.46174861323503413,-0.8870108331782216,0.9611297838723007,0.27609697309746883,-60.75599999999997,1.0804828578767023
2023-03-16 13:55:00,747.875,24745.0,36.6562,223.516,36.8359,227.297,36.7031,226.922,49.9638,49.9592,49.9636,810.862,22.9914,3.35302,-0.4809887689193874,-0.8767267557075078,0.9611297838723007,0.27609697309746883,-147.538,0.9248742492701095
2023-03-16 14:00:00,748.688,34268.0,50.4922,224.453,50.2344,228.453,50.2734,228.609,49.9637,49.9628,49.9635,956.7040000000001,22.865199999999998,3.47168,-0.4999999999999997,-0.8660254037844388,0.9611297838723007,0.27609697309746883,145.8420000000001,1.1047066238695835
2023-03-16 14:05:00,747.75,32396.0,47.9297,223.312,47.4766,226.906,47.6328,227.156,49.9668,49.9655,49.9681,962.798,22.898400000000002,3.4859999999999998,-0.5187732581605216,-0.8549118706729465,0.9611297838723007,0.27609697309746883,6.093999999999937,1.1261956150429056
2023-03-16 14:10:00,747.938,33654.0,49.3984,225.031,49.6719,229.656,49.7656,228.703,49.9575,49.9539,49.9567,974.592,22.8114,3.39784,-0.5372996083468236,-0.8433914458128858,0.9611297838723007,0.27609697309746883,11.793999999999983,1.1555630601169533
2023-03-16 14:15:00,748.125,31171.0,46.2578,224.188,45.8281,227.578,45.8828,227.422,49.9602,49.9586,49.9599,933.6380000000001,22.7272,3.4435200000000004,-0.555570233019602,-0.8314696123025455,0.9611297838723007,0.27609697309746883,-40.95399999999984,1.122876875096524
2023-03-16 14:20:00,748.5,31384.0,46.2734,223.922,46.1797,226.672,46.1875,227.969,49.9687,49.9722,49.9679,930.802,22.9052,3.24214,-0.5735764363510458,-0.819152044288992,0.9611297838723007,0.27609697309746883,-2.8360000000001264,1.136299428768341
2023-03-16 14:25:00,748.688,31803.0,46.6172,226.328,47.125,229.734,47.0703,229.562,49.9504,49.9484,49.9535,956.3399999999999,22.9764,3.10746,-0.5913096483635824,-0.8064446042674825,0.9611297838723007,0.27609697309746883,25.537999999999897,1.1858719060668421
2023-03-16 14:30:00,748.562,30216.0,44.4141,225.484,44.7422,229.828,44.6641,229.578,49.9585,49.9577,49.9616,914.2280000000001,22.9046,2.90788,-0.6087614290087207,-0.7933533402912352,0.9611297838723007,0.27609697309746883,-42.11199999999985,1.1523591741157762
2023-03-16 14:35:00,748.0,30005.0,44.3516,223.906,44.1016,227.641,44.1406,227.703,49.9585,49.9602,49.9601,895.5139999999999,23.054399999999998,2.55168,-0.6259234721840591,-0.7798844830928818,0.9611297838723007,0.27609697309746883,-18.71400000000017,1.1482649282218722
2023-03-16 14:40:00,748.375,29317.0,43.3672,223.266,43.1172,227.297,43.0469,227.281,49.9607,49.9615,49.9618,866.824,23.1168,2.29666,-0.6427876096865389,-0.7660444431189783,0.9611297838723007,0.27609697309746883,-28.68999999999994,1.1315583681681625
2023-03-16 14:45:00,747.812,28798.0,42.2656,223.453,42.6328,226.734,42.6328,228.109,50.0152,50.0192,50.0157,860.758,22.9332,3.20268,-0.6593458151000688,-0.7518398074789775,0.9611297838723007,0.27609697309746883,-6.065999999999917,1.1448688822240476
