step,time_hours,time_seconds,time_minutes,Explore-Inner_x_m,Explore-Inner_y_m,Explore-Inner_mode,Explore-Inner_charge_station_id,Explore-Mid_x_m,Explore-Mid_y_m,Explore-Mid_mode,Explore-Mid_charge_station_id,Explore-Outer_x_m,Explore-Outer_y_m,Explore-Outer_mode,Explore-Outer_charge_station_id,Drone-3m_x_m,Drone-3m_y_m,Drone-3m_mode,Drone-3m_charge_station_id,Drone-6m_x_m,Drone-6m_y_m,Drone-6m_mode,Drone-6m_charge_station_id,Drone-9m_x_m,Drone-9m_y_m,Drone-9m_mode,Drone-9m_charge_station_id
4428,0.12300000000000001,442.80000000000007,7.380000000000001,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.932407924528302,8.515756981132075,WORK,-1,12.79952716981132,10.272028301886792,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4429,0.12302777777777778,442.9,7.381666666666666,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.93374962264151,8.525294905660378,WORK,-1,12.810588301886792,10.266116981132075,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4430,0.12305555555555556,443.0,7.383333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.935091320754717,8.534832830188678,WORK,-1,12.821649433962264,10.260205660377359,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4431,0.12308333333333334,443.1,7.385000000000001,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.936433018867924,8.54437075471698,WORK,-1,12.832710566037736,10.254294339622641,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4432,0.12311111111111112,443.2,7.386666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.9377747169811315,8.553908679245282,WORK,-1,12.843771698113208,10.248383018867925,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4433,0.1231388888888889,443.3,7.388333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.93911641509434,8.563446603773585,WORK,-1,12.85483283018868,10.242471698113206,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4434,0.12316666666666667,443.40000000000003,7.390000000000001,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.940458113207547,8.572984528301886,WORK,-1,12.86589396226415,10.23656037735849,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4435,0.12319444444444445,443.50000000000006,7.3916666666666675,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.941799811320754,8.582522452830188,WORK,-1,12.876955094339623,10.230649056603774,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4436,0.12322222222222223,443.6,7.3933333333333335,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.943141509433962,8.59206037735849,WORK,-1,12.888016226415095,10.224737735849057,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4437,0.12325000000000001,443.70000000000005,7.3950000000000005,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.94448320754717,8.601598301886792,WORK,-1,12.899077358490565,10.21882641509434,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4438,0.12327777777777778,443.8,7.3966666666666665,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.945824905660377,8.611136226415095,WORK,-1,12.910138490566037,10.212915094339623,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4439,0.12330555555555556,443.9,7.3983333333333325,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.947166603773585,8.620674150943396,WORK,-1,12.92119962264151,10.207003773584905,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4440,0.12333333333333334,444.0,7.4,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.948508301886792,8.630212075471698,WORK,-1,12.932260754716982,10.201092452830189,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4441,0.12336111111111112,444.1,7.401666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.94985,8.63975,WORK,-1,12.943321886792454,10.195181132075472,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4442,0.1233888888888889,444.20000000000005,7.403333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.951191698113208,8.6492879245283,WORK,-1,12.954383018867926,10.189269811320756,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4443,0.12341666666666667,444.3,7.405,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.952533396226415,8.658825849056603,WORK,-1,12.965444150943398,10.183358490566038,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4444,0.12344444444444445,444.40000000000003,7.406666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.953875094339622,8.668363773584904,WORK,-1,12.976505283018868,10.177447169811321,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4445,0.12347222222222223,444.50000000000006,7.408333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.9552167924528305,8.677901698113207,WORK,-1,12.98756641509434,10.171535849056603,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4446,0.12350000000000001,444.6,7.41,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.956558490566038,8.68743962264151,WORK,-1,12.99862754716981,10.165624528301887,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4447,0.12352777777777778,444.7,7.411666666666666,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.957900188679245,8.69697754716981,WORK,-1,13.009688679245283,10.15971320754717,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4448,0.12355555555555556,444.8,7.413333333333333,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.959241886792453,8.706515471698113,WORK,-1,13.020749811320755,10.153801886792454,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4449,0.12358333333333334,444.90000000000003,7.415000000000001,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.9605835849056605,8.716053396226414,WORK,-1,13.031810943396227,10.147890566037736,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4450,0.12361111111111112,445.0,7.416666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.961925283018868,8.725591320754717,WORK,-1,13.0428720754717,10.141979245283018,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4451,0.1236388888888889,445.1,7.418333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.963266981132076,8.73512924528302,WORK,-1,13.05393320754717,10.136067924528302,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4452,0.12366666666666667,445.20000000000005,7.420000000000001,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.964608679245283,8.74466716981132,WORK,-1,13.064994339622642,10.130156603773585,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4453,0.12369444444444445,445.3,7.421666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.9659503773584905,8.754205094339621,WORK,-1,13.076055471698114,10.124245283018869,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4454,0.12372222222222223,445.40000000000003,7.423333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.967292075471699,8.763743018867924,WORK,-1,13.087116603773584,10.118333962264153,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4455,0.12375000000000001,445.50000000000006,7.425000000000001,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.968633773584906,8.773280943396225,WORK,-1,13.098177735849056,10.112422641509433,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4456,0.12377777777777778,445.6,7.426666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.969975471698113,8.782818867924528,WORK,-1,13.109238867924528,10.106511320754716,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4457,0.12380555555555556,445.7,7.428333333333333,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.971317169811321,8.792356792452829,WORK,-1,13.1203,10.1006,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4458,0.12383333333333334,445.8,7.430000000000001,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.972658867924529,8.801894716981131,WORK,-1,13.131361132075472,10.094688679245284,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4459,0.12386111111111112,445.90000000000003,7.4316666666666675,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.974000566037736,8.811432641509434,WORK,-1,13.142422264150944,10.088777358490567,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4460,0.1238888888888889,446.0,7.433333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.975342264150944,8.820970566037735,WORK,-1,13.153483396226417,10.082866037735847,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4461,0.12391666666666667,446.1,7.4350000000000005,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.976683962264151,8.830508490566038,WORK,-1,13.164544528301887,10.076954716981131,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4462,0.12394444444444445,446.20000000000005,7.436666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.978025660377359,8.840046415094339,WORK,-1,13.175605660377359,10.071043396226415,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4463,0.12397222222222223,446.30000000000007,7.438333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.979367358490565,8.849584339622641,WORK,-1,13.186666792452831,10.065132075471698,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4464,0.124,446.4,7.4399999999999995,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.980709056603773,8.859122264150942,WORK,-1,13.197727924528301,10.059220754716982,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4465,0.12402777777777778,446.5,7.441666666666666,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.9820507547169814,8.868660188679245,WORK,-1,13.208789056603774,10.053309433962264,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4466,0.12405555555555556,446.6,7.443333333333333,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.983392452830188,8.878198113207546,WORK,-1,13.219850188679246,10.047398113207546,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4467,0.12408333333333334,446.7,7.444999999999999,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.984734150943396,8.887736037735849,WORK,-1,13.230911320754718,10.04148679245283,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4468,0.12411111111111112,446.8,7.446666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.986075849056604,8.89727396226415,WORK,-1,13.24197245283019,10.035575471698113,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4469,0.1241388888888889,446.90000000000003,7.448333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.987417547169811,8.906811886792452,WORK,-1,13.253033584905662,10.029664150943397,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4470,0.12416666666666668,447.00000000000006,7.450000000000001,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.988759245283019,8.916349811320753,WORK,-1,13.264094716981134,10.023752830188679,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4471,0.12419444444444445,447.1,7.451666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.990100943396227,8.925887735849056,WORK,-1,13.275155849056604,10.017841509433962,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4472,0.12422222222222223,447.20000000000005,7.453333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.991442641509433,8.935425660377359,WORK,-1,13.286216981132076,10.011930188679244,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4473,0.12425,447.3,7.455,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.9927843396226415,8.94496358490566,WORK,-1,13.297278113207547,10.006018867924528,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4474,0.12427777777777778,447.4,7.456666666666666,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.99412603773585,8.954501509433962,WORK,-1,13.308339245283019,10.000107547169812,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4475,0.12430555555555556,447.5,7.458333333333333,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.995467735849056,8.964039433962263,WORK,-1,13.319400377358491,9.994196226415095,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4476,0.12433333333333334,447.6,7.46,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.996809433962264,8.973577358490566,WORK,-1,13.330461509433963,9.988284905660377,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4477,0.12436111111111112,447.70000000000005,7.461666666666668,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.9981511320754715,8.983115283018867,WORK,-1,13.341522641509435,9.98237358490566,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4478,0.1243888888888889,447.8,7.463333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,7.999492830188679,8.99265320754717,WORK,-1,13.352583773584907,9.976462264150943,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4479,0.12441666666666668,447.90000000000003,7.465000000000001,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.000834528301887,9.00219113207547,WORK,-1,13.36364490566038,9.970550943396226,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4480,0.12444444444444445,448.00000000000006,7.466666666666668,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.002176226415095,9.011729056603773,WORK,-1,13.374706037735848,9.96463962264151,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4481,0.12447222222222223,448.1,7.468333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.003517924528301,9.021266981132074,WORK,-1,13.38576716981132,9.958728301886794,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4482,0.1245,448.2,7.47,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.00485962264151,9.030804905660377,WORK,-1,13.396828301886792,9.952816981132075,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4483,0.12452777777777778,448.3,7.471666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.006201320754716,9.040342830188678,WORK,-1,13.407889433962264,9.94690566037736,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4484,0.12455555555555556,448.40000000000003,7.473333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.007543018867924,9.04988075471698,WORK,-1,13.418950566037736,9.940994339622641,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4485,0.12458333333333334,448.5,7.475,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.008884716981132,9.059418679245283,WORK,-1,13.430011698113208,9.935083018867925,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4486,0.12461111111111112,448.6,7.4766666666666675,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.01022641509434,9.068956603773584,WORK,-1,13.441072830188679,9.929171698113208,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4487,0.1246388888888889,448.70000000000005,7.478333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.011568113207547,9.078494528301887,WORK,-1,13.452133962264151,9.92326037735849,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4488,0.12466666666666668,448.8,7.48,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.012909811320755,9.088032452830188,WORK,-1,13.463195094339621,9.917349056603774,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4489,0.12469444444444445,448.90000000000003,7.481666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.014251509433961,9.09757037735849,WORK,-1,13.474256226415093,9.911437735849056,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4490,0.12472222222222223,449.00000000000006,7.483333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.01559320754717,9.107108301886791,WORK,-1,13.485317358490565,9.90552641509434,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4491,0.12475,449.1,7.485,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.016934905660378,9.116646226415094,WORK,-1,13.496378490566038,9.899615094339623,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4492,0.12477777777777778,449.2,7.486666666666666,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.018276603773586,9.126184150943395,WORK,-1,13.50743962264151,9.893703773584907,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4493,0.12480555555555556,449.3,7.488333333333333,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.019618301886792,9.135722075471698,WORK,-1,13.518500754716982,9.887792452830189,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4494,0.12483333333333334,449.40000000000003,7.49,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.02096,9.145259999999999,WORK,-1,13.529561886792454,9.881881132075472,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4495,0.12486111111111112,449.5,7.491666666666666,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.022301698113207,9.154797924528301,WORK,-1,13.540623018867924,9.875969811320754,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4496,0.1248888888888889,449.6,7.493333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.023643396226415,9.164335849056602,WORK,-1,13.551684150943396,9.870058490566038,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4497,0.12491666666666668,449.70000000000005,7.495000000000001,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.024985094339623,9.173873773584905,WORK,-1,13.562745283018868,9.864147169811321,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4498,0.12494444444444446,449.8,7.496666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.026326792452831,9.183411698113208,WORK,-1,13.573806415094339,9.858235849056605,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4499,0.12497222222222223,449.90000000000003,7.498333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.027668490566038,9.192949622641509,WORK,-1,13.58486754716981,9.852324528301887,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4500,0.125,450.0,7.5,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.029010188679246,9.20248754716981,WORK,-1,13.595928679245283,9.84641320754717,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4501,0.1250277777777778,450.1000000000001,7.501666666666668,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.030351886792452,9.212025471698112,WORK,-1,13.606989811320755,9.840501886792453,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4502,0.12505555555555556,450.2,7.503333333333333,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.03169358490566,9.221563396226415,WORK,-1,13.618050943396227,9.834590566037736,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4503,0.12508333333333335,450.30000000000007,7.505000000000001,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.033035283018869,9.231101320754716,WORK,-1,13.6291120754717,9.82867924528302,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4504,0.12511111111111112,450.40000000000003,7.506666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.034376981132077,9.240639245283019,WORK,-1,13.640173207547171,9.822767924528303,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4505,0.12513888888888888,450.5,7.508333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.035718679245283,9.25017716981132,WORK,-1,13.651234339622642,9.816856603773585,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4506,0.12516666666666668,450.6,7.510000000000001,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.037060377358491,9.259715094339622,WORK,-1,13.662295471698114,9.810945283018867,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4507,0.12519444444444444,450.7,7.511666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.038402075471698,9.269253018867923,WORK,-1,13.673356603773584,9.805033962264151,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4508,0.12522222222222223,450.80000000000007,7.5133333333333345,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.039743773584906,9.278790943396224,WORK,-1,13.684417735849056,9.799122641509435,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4509,0.12525,450.9,7.515,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.041085471698112,9.288328867924527,WORK,-1,13.695478867924528,9.793211320754718,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4510,0.1252777777777778,451.00000000000006,7.5166666666666675,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.04242716981132,9.29786679245283,WORK,-1,13.70654,9.7873,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4511,0.12530555555555556,451.1,7.5183333333333335,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.043768867924529,9.307404716981132,WORK,-1,13.717601132075472,9.781388679245282,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4512,0.12533333333333335,451.20000000000005,7.5200000000000005,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.045110566037735,9.316942641509433,WORK,-1,13.728662264150945,9.775477358490566,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4513,0.12536111111111112,451.3,7.5216666666666665,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.046452264150943,9.326480566037734,WORK,-1,13.739723396226417,9.76956603773585,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4514,0.12538888888888888,451.4,7.5233333333333325,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.047793962264151,9.336018490566037,WORK,-1,13.750784528301887,9.763654716981133,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4515,0.12541666666666668,451.50000000000006,7.525000000000001,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.049135660377358,9.34555641509434,WORK,-1,13.76184566037736,9.757743396226417,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
4516,0.12544444444444444,451.59999999999997,7.526666666666666,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,8.050477358490566,9.35509433962264,WORK,-1,13.772906792452831,9.751832075471697,WORK,-1,5.429330014435718,6.41207613176022,CHARGE,1
