Time,dcVoltage(V),totalActivePower(W),L1_acCurrent(A),L1_acFrequency(Hz),L1_acVoltage(V),L1_activePower(W),L1_reactivePower(W),L2_acCurrent(A),L2_acFrequency(Hz),L2_acVoltage(V),L2_activePower(W),L2_reactivePower(W),L3_acCurrent(A),L3_acFrequency(Hz),L3_acVoltage(V),L3_activePower(W),L3_reactivePower(W)
2022-08-26 13:20:00,747.562,7664.0,11.7031,50.0351,216.391,2508.0,-574.0,12.0234,50.0339,221.266,2621.0,-502.0,11.7266,50.0318,221.375,2535.0,-631.0
2022-08-26 13:25:00,747.5,10602.0,16.3359,50.0271,218.594,3561.0,-540.0,15.8516,50.0263,223.375,3483.0,-507.0,16.1641,50.0271,222.875,3558.0,-588.0
2022-08-26 13:30:00,748.188,6195.0,9.91406,49.9597,217.719,2103.0,-531.0,9.39844,49.9599,222.359,2016.0,-498.0,9.75,49.96,222.328,2076.0,-597.0
2022-08-26 13:35:00,748.125,16970.0,25.4219,49.9727,219.547,5611.0,-618.0,25.5,49.9694,224.609,5684.0,-571.0,25.3906,49.9704,224.609,5675.0,-677.0
2022-08-26 13:40:00,747.938,12386.0,18.9609,49.9623,219.391,4158.0,-559.0,18.4375,49.9633,223.844,4076.0,-531.0,18.7891,49.9628,223.609,4152.0,-611.0
2022-08-26 13:45:00,748.062,12132.0,18.6016,50.0397,219.344,4071.0,-574.0,18.0859,50.0395,223.641,3995.0,-535.0,18.3906,50.0389,223.734,4066.0,-611.0
2022-08-26 13:50:00,748.125,17851.0,26.7969,50.0346,221.297,5937.0,-623.0,26.5469,50.0344,225.906,5938.0,-590.0,26.6641,50.0357,225.625,5976.0,-664.0
2022-08-26 13:55:00,748.25,9953.0,15.3047,50.0355,218.781,3334.0,-566.0,14.9531,50.036,223.312,3291.0,-511.0,15.1484,50.0341,223.328,3328.0,-610.0
2022-08-26 14:00:00,748.062,12097.0,18.1797,50.0324,221.078,3974.0,-572.0,18.4375,50.0351,225.688,4080.0,-522.0,18.2891,50.0355,225.984,4043.0,-620.0
2022-08-26 14:05:00,748.125,5262.0,8.375,50.0031,215.438,1753.0,-507.0,8.24219,49.9999,220.359,1751.0,-464.0,8.40625,49.9976,220.406,1758.0,-592.0
2022-08-26 14:10:00,748.125,10172.0,15.5859,50.0391,220.5,3385.0,-558.0,15.3516,50.0413,224.938,3370.0,-519.0,15.5938,50.042,224.812,3417.0,-629.0
2022-08-26 14:15:00,747.562,10813.0,16.5469,50.0313,219.734,3620.0,-570.0,16.1953,50.0306,224.344,3575.0,-526.0,16.3828,50.0311,224.016,3618.0,-620.0
2022-08-26 14:20:00,748.125,13101.0,19.5312,50.0342,222.531,4295.0,-598.0,20.0625,50.0323,227.188,4468.0,-523.0,19.5078,50.0353,226.312,4338.0,-643.0
2022-08-26 14:25:00,747.812,14311.0,21.2969,50.0391,218.234,4676.0,-604.0,21.7969,50.038,222.703,4843.0,-548.0,21.5391,50.0353,223.0,4792.0,-667.0
2022-08-26 14:30:00,747.438,11795.0,17.9609,50.0378,220.516,3944.0,-579.0,17.4922,50.0391,224.688,3870.0,-536.0,17.9531,50.0381,225.0,3981.0,-634.0
2022-08-26 14:35:00,747.5,37744.0,55.0156,50.0421,226.578,12535.0,-833.0,54.6719,50.0433,229.828,12553.0,-718.0,54.8594,50.0433,230.781,12656.0,-853.0
2022-08-26 14:40:00,748.625,10958.0,16.5625,50.0196,220.844,3634.0,-565.0,16.5625,50.0242,225.328,3670.0,-516.0,16.5078,50.0224,225.281,3654.0,-632.0
2022-08-26 14:45:00,747.75,31294.0,45.7891,50.0288,226.125,10380.0,-752.0,45.6328,50.031,229.172,10426.0,-720.0,45.7344,50.0299,229.906,10488.0,-805.0
2022-08-26 14:50:00,748.062,13577.0,20.2031,50.0311,220.734,4438.0,-597.0,20.7031,50.0354,224.453,4602.0,-526.0,20.4297,50.0327,225.703,4537.0,-656.0
2022-08-26 14:55:00,748.125,12881.0,19.6406,50.0402,220.828,4326.0,-583.0,19.1484,50.0419,225.312,4250.0,-540.0,19.375,50.0423,225.297,4305.0,-643.0
2022-08-26 15:00:00,747.625,10770.0,16.2969,50.0309,220.219,3574.0,-560.0,16.2656,50.0294,224.859,3598.0,-546.0,16.2734,50.0315,224.578,3598.0,-629.0
2022-08-26 15:05:00,747.688,8278.0,12.4219,50.033,217.688,2683.0,-555.0,12.8984,50.0314,222.484,2830.0,-499.0,12.6875,50.0288,222.031,2765.0,-621.0
2022-08-26 15:10:00,748.125,11643.0,17.7422,50.0085,220.016,3900.0,-579.0,17.3594,50.0094,224.344,3848.0,-545.0,17.5703,50.0087,224.375,3895.0,-622.0
2022-08-26 15:15:00,747.375,11800.0,17.9297,50.0388,221.531,3925.0,-588.0,17.6172,50.0403,226.125,3891.0,-551.0,18.0078,50.041,225.984,3984.0,-625.0
2022-08-26 15:20:00,747.25,31955.0,46.8281,50.0385,226.297,10610.0,-756.0,46.4688,50.0398,229.672,10625.0,-721.0,46.7266,50.0388,230.047,10720.0,-812.0
2022-08-26 15:25:00,747.25,30909.0,44.8828,50.041,223.578,10153.0,-768.0,45.5,50.04,227.797,10414.0,-681.0,45.1172,50.0373,228.125,10342.0,-812.0
2022-08-26 15:30:00,747.312,29127.0,42.6875,50.0371,222.984,9617.0,-735.0,42.8516,50.0373,226.719,9751.0,-657.0,42.7266,50.034,227.469,9759.0,-769.0
2022-08-26 15:35:00,747.812,28815.0,41.9922,50.041,227.281,9485.0,-741.0,42.4688,50.0427,231.047,9688.0,-670.0,42.1094,50.0464,231.281,9642.0,-799.0
2022-08-26 15:40:00,748.375,27143.0,39.7656,50.0359,224.0,8938.0,-690.0,40.1406,50.0391,227.172,9108.0,-620.0,39.9453,50.0346,228.5,9097.0,-758.0
2022-08-26 15:45:00,747.938,10393.0,15.7578,50.0353,219.172,3455.0,-566.0,15.6016,50.0381,223.797,3457.0,-515.0,15.7344,50.0342,223.844,3481.0,-617.0
2022-08-26 15:50:00,748.188,24651.0,36.1484,50.0371,224.578,8118.0,-694.0,36.5703,50.0339,229.266,8304.0,-626.0,36.1719,50.0368,228.641,8229.0,-750.0
2022-08-26 15:55:00,748.062,24732.0,36.6406,50.0307,222.766,8216.0,-637.0,36.3984,50.03,226.547,8240.0,-591.0,36.4297,50.0286,226.859,8276.0,-685.0
2022-08-26 16:00:00,748.062,23290.0,34.5938,50.0055,223.438,7759.0,-716.0,34.1797,50.0044,227.75,7736.0,-669.0,34.3281,50.0052,227.438,7795.0,-718.0
2022-08-26 16:05:00,748.0,22910.0,33.7891,50.0334,225.234,7538.0,-704.0,34.0781,50.0343,229.516,7690.0,-631.0,33.9375,50.0383,229.547,7682.0,-767.0
2022-08-26 16:10:00,747.875,22430.0,33.1562,50.0363,221.297,7396.0,-693.0,33.3281,50.0385,225.562,7513.0,-657.0,33.2578,50.0346,226.234,7521.0,-748.0
2022-08-26 16:15:00,747.875,21438.0,31.8516,50.0333,222.891,7123.0,-700.0,31.6719,50.0338,227.406,7148.0,-661.0,31.6797,50.0327,227.016,7167.0,-767.0
2022-08-26 16:20:00,748.625,20209.0,29.9688,50.0298,224.25,6635.0,-678.0,30.2656,50.0269,228.641,6786.0,-633.0,30.1953,50.0322,228.422,6788.0,-728.0
2022-08-26 16:25:00,748.125,21636.0,31.9453,50.0215,221.969,7112.0,-692.0,32.2969,50.0159,226.625,7277.0,-620.0,32.1172,50.0191,226.281,7247.0,-747.0
2022-08-26 16:30:00,747.812,18992.0,28.375,50.0344,223.25,6289.0,-684.0,28.2422,50.0361,227.438,6332.0,-636.0,28.375,50.0362,227.625,6371.0,-717.0
2022-08-26 16:35:00,748.188,6229.0,9.95312,50.0285,218.484,2119.0,-560.0,9.47656,50.0278,223.594,2037.0,-526.0,9.71094,50.0294,222.938,2073.0,-616.0
2022-08-26 16:40:00,747.875,5614.0,8.60938,50.0266,220.203,1805.0,-558.0,9.0625,50.0247,225.719,1949.0,-494.0,8.82031,50.0273,224.25,1860.0,-617.0
2022-08-26 16:45:00,748.0,16339.0,24.7109,50.0267,219.703,5377.0,-620.0,25.0312,50.0275,224.406,5513.0,-573.0,24.7422,50.0315,224.062,5449.0,-690.0
2022-08-26 16:50:00,747.562,6750.0,10.8125,50.0347,214.469,2278.0,-535.0,10.4609,50.0358,219.609,2225.0,-520.0,10.6172,50.0345,219.266,2247.0,-606.0
2022-08-26 16:55:00,748.062,12853.0,19.4297,50.0336,219.953,4204.0,-583.0,19.8984,50.0344,224.656,4358.0,-542.0,19.6094,50.0379,224.141,4291.0,-661.0
2022-08-26 17:00:00,747.625,3978.0,6.66406,50.0374,214.656,1342.0,-516.0,6.42969,50.0355,219.391,1319.0,-471.0,6.53125,50.0373,218.938,1317.0,-546.0
2022-08-26 17:05:00,747.438,12084.0,18.5859,50.0087,216.453,4025.0,-563.0,18.3281,50.0066,220.766,3999.0,-548.0,18.5547,50.0068,220.859,4060.0,-626.0
2022-08-26 17:10:00,747.562,3647.0,5.9375,50.0324,214.703,1175.0,-504.0,6.26562,50.0305,220.312,1286.0,-465.0,6.03906,50.0298,219.031,1186.0,-570.0
2022-08-26 17:15:00,747.5,5665.0,9.01562,49.9654,213.688,1872.0,-549.0,8.96875,49.9656,218.938,1894.0,-502.0,9.10156,49.9645,218.156,1899.0,-608.0
2022-08-26 17:20:00,748.125,4348.0,6.95312,49.9705,212.438,1406.0,-519.0,7.16406,49.9694,216.562,1486.0,-474.0,7.1875,49.967,216.844,1456.0,-573.0
2022-08-26 17:25:00,748.625,3355.0,5.5625,50.0398,216.422,1081.0,-499.0,5.84375,50.0404,221.484,1181.0,-458.0,5.64844,50.0442,220.859,1093.0,-555.0
2022-08-26 17:30:00,748.125,2686.0,4.78906,50.0377,214.922,902.0,-493.0,4.78125,50.0371,220.266,926.0,-465.0,4.65625,50.0388,219.609,858.0,-541.0
2022-08-26 17:35:00,748.062,2201.0,4.00781,49.9963,211.625,685.0,-497.0,4.10938,49.9979,216.484,770.0,-436.0,4.38281,49.9921,216.828,746.0,-571.0
2022-08-26 17:40:00,748.0,3022.0,5.39062,49.9858,214.688,1033.0,-515.0,5.07031,49.9867,219.875,991.0,-467.0,5.25781,49.9881,218.875,998.0,-554.0
2022-08-26 17:45:00,748.688,1936.0,3.8125,50.0355,215.188,652.0,-472.0,3.64062,50.0346,220.031,645.0,-441.0,3.78906,50.0361,219.688,639.0,-507.0
2022-08-26 17:50:00,748.0,1711.0,3.3125,49.9596,212.703,512.0,-477.0,3.51562,49.9621,217.438,623.0,-431.0,3.67969,49.9579,217.906,576.0,-539.0
2022-08-26 17:55:00,748.0,1625.0,3.26562,50.0306,216.031,499.0,-480.0,3.41406,50.0305,221.5,594.0,-430.0,3.5,50.0332,221.047,532.0,-535.0
2022-08-27 06:00:00,344.875,0.0,0.0,49.9599,220.703,0.0,0.0,0.0,49.9599,222.812,0.0,0.0,0.0,49.9597,222.953,0.0,0.0
2022-08-27 06:05:00,887.438,0.0,0.0,49.9634,221.188,0.0,0.0,0.0,49.9631,223.203,0.0,0.0,0.0,49.9628,222.891,0.0,0.0
2022-08-27 06:10:00,748.562,187.0,1.16406,49.9814,223.391,25.0,-254.0,1.21875,49.9814,225.547,77.0,-257.0,1.41406,49.9845,224.828,85.0,-288.0
2022-08-27 06:15:00,748.125,318.0,1.38281,49.9913,222.688,112.0,-259.0,1.22656,49.9927,225.016,128.0,-241.0,1.32812,49.994,224.5,78.0,-275.0
2022-08-27 06:20:00,748.188,554.0,1.38281,50.0035,222.094,160.0,-248.0,1.41406,50.008,223.672,195.0,-237.0,1.59375,50.005,224.375,199.0,-274.0
2022-08-27 06:25:00,748.25,940.0,1.86719,49.9817,221.625,314.0,-254.0,1.86719,49.9815,223.422,320.0,-241.0,1.78125,49.981,223.266,306.0,-243.0
2022-08-27 06:30:00,748.0,1110.0,2.07812,49.9607,220.812,369.0,-239.0,1.96875,49.9626,222.797,359.0,-221.0,2.09375,49.9607,222.906,382.0,-251.0
2022-08-27 06:35:00,748.125,1673.0,2.86719,49.963,219.188,573.0,-232.0,2.74219,49.9637,221.109,549.0,-224.0,2.76562,49.9624,221.172,551.0,-243.0
2022-08-27 06:40:00,748.125,1553.0,2.66406,50.001,219.172,519.0,-230.0,2.55469,49.9976,221.547,506.0,-215.0,2.70312,49.9999,220.734,528.0,-252.0
2022-08-27 06:45:00,748.125,1895.0,3.17188,50.0188,218.703,638.0,-245.0,3.0625,50.017,220.594,625.0,-226.0,3.14062,50.016,220.484,632.0,-266.0
2022-08-27 06:50:00,748.25,2018.0,3.35156,49.9597,218.562,685.0,-238.0,3.25781,49.9599,220.531,678.0,-218.0,3.21875,49.9579,220.484,655.0,-256.0
2022-08-27 06:55:00,748.062,2611.0,4.02344,50.0291,220.766,835.0,-270.0,4.23438,50.0245,223.375,900.0,-229.0,4.25,50.0286,221.984,876.0,-317.0
2022-08-27 07:00:00,748.125,3448.0,5.15625,50.0288,219.359,1103.0,-285.0,5.49219,50.0326,221.047,1200.0,-232.0,5.32812,50.0282,221.766,1145.0,-305.0
2022-08-27 07:05:00,748.312,3825.0,5.73438,49.9746,222.438,1233.0,-295.0,6.03125,49.9705,224.969,1318.0,-252.0,5.92969,49.9747,223.625,1274.0,-326.0
2022-08-27 07:10:00,748.312,4291.0,6.65625,49.9615,221.812,1449.0,-290.0,6.52344,49.9607,223.766,1430.0,-264.0,6.48438,49.9631,223.312,1412.0,-307.0
2022-08-27 07:15:00,748.25,4727.0,7.17969,50.0012,219.781,1568.0,-313.0,7.38281,50.0005,222.078,1627.0,-286.0,7.0,49.9974,221.281,1532.0,-318.0
2022-08-27 07:20:00,748.188,5011.0,7.74219,49.9698,219.531,1680.0,-302.0,7.45312,49.9695,221.406,1627.0,-279.0,7.82812,49.9668,221.438,1704.0,-335.0
2022-08-27 07:25:00,748.188,5371.0,8.36719,50.0189,219.547,1824.0,-299.0,8.02344,50.0196,221.219,1753.0,-294.0,8.22656,50.0169,221.625,1794.0,-329.0
2022-08-27 07:30:00,747.438,5916.0,8.91406,50.0085,216.125,1916.0,-376.0,9.33594,50.0094,218.781,2032.0,-338.0,9.15625,50.0056,219.359,1968.0,-442.0
2022-08-27 07:35:00,747.438,7218.0,11.0469,49.9653,218.219,2360.0,-453.0,11.3047,49.968,220.938,2447.0,-398.0,11.2656,49.9674,221.703,2411.0,-533.0
2022-08-27 07:40:00,748.25,8300.0,12.5469,49.9591,218.109,2704.0,-471.0,12.9141,49.9635,221.406,2816.0,-422.0,12.8359,49.9617,222.156,2780.0,-557.0
2022-08-27 07:45:00,747.625,7184.0,10.9922,49.9721,217.5,2336.0,-472.0,11.2969,49.9678,221.609,2435.0,-416.0,11.2969,49.9709,220.109,2413.0,-548.0
2022-08-27 07:50:00,748.312,9491.0,14.2891,49.9698,222.844,3149.0,-477.0,14.2266,49.9678,226.188,3163.0,-441.0,14.3438,49.9707,225.781,3179.0,-551.0
2022-08-27 07:55:00,747.562,11231.0,16.9375,50.0441,220.547,3689.0,-487.0,17.2344,50.0419,224.531,3793.0,-450.0,17.0859,50.0448,223.391,3749.0,-549.0
2022-08-27 08:00:00,748.688,8319.0,12.9219,49.9721,218.266,2791.0,-516.0,12.5859,49.9722,221.625,2740.0,-491.0,12.8594,49.9726,221.516,2788.0,-562.0
2022-08-27 08:05:00,748.625,5864.0,9.0,50.0387,214.953,1892.0,-506.0,9.42188,50.0395,218.516,2017.0,-457.0,9.28125,50.0361,218.172,1955.0,-573.0
2022-08-27 08:10:00,748.062,13374.0,20.3281,49.9787,216.609,4417.0,-547.0,20.4062,49.9781,220.094,4478.0,-478.0,20.4375,49.976,220.297,4479.0,-591.0
2022-08-27 08:15:00,748.375,14372.0,21.5391,50.0027,216.531,4707.0,-561.0,22.1328,50.0039,219.781,4888.0,-493.0,21.7266,50.0011,219.797,4777.0,-634.0
2022-08-27 08:20:00,748.125,10811.0,16.4609,50.0308,220.562,3619.0,-550.0,16.125,50.0296,224.141,3567.0,-497.0,16.3906,50.0289,224.031,3625.0,-588.0
2022-08-27 08:25:00,747.938,15364.0,22.9062,49.9768,219.016,5054.0,-582.0,23.3359,49.9739,222.469,5195.0,-516.0,23.0078,49.9731,222.156,5115.0,-636.0
2022-08-27 08:30:00,747.562,16773.0,25.1484,49.9989,220.156,5552.0,-645.0,25.3438,49.9959,224.0,5651.0,-604.0,24.9922,49.9978,223.641,5570.0,-700.0
2022-08-27 08:35:00,747.938,17075.0,25.5938,50.0062,217.094,5607.0,-675.0,26.0469,50.0079,221.109,5760.0,-617.0,25.7891,50.0031,221.406,5708.0,-734.0
2022-08-27 08:40:00,747.438,15093.0,22.6484,49.9682,216.406,4942.0,-637.0,23.1094,49.9669,221.391,5096.0,-571.0,22.9453,49.9644,221.062,5055.0,-699.0
2022-08-27 08:45:00,748.0,17560.0,26.4531,49.968,217.547,5790.0,-673.0,26.6484,49.9662,221.516,5892.0,-617.0,26.5938,49.9658,221.609,5878.0,-724.0
2022-08-27 08:50:00,747.875,14988.0,22.5078,49.9706,218.594,4887.0,-634.0,23.1172,49.974,222.062,5082.0,-575.0,22.8359,49.9733,223.234,5019.0,-708.0
2022-08-27 08:55:00,747.938,19271.0,28.9062,49.993,217.406,6343.0,-671.0,29.2344,49.9902,222.297,6476.0,-594.0,29.1016,49.9914,222.016,6452.0,-751.0
2022-08-27 09:00:00,748.0,14500.0,21.9141,49.988,217.094,4757.0,-649.0,22.2969,49.9913,221.281,4893.0,-565.0,22.0781,49.9898,222.281,4850.0,-698.0
2022-08-27 09:05:00,747.875,20775.0,31.375,49.9593,220.859,6890.0,-711.0,31.2422,49.9588,224.875,6924.0,-652.0,31.3672,49.9603,224.797,6961.0,-752.0
2022-08-27 09:10:00,748.0,21225.0,31.7266,49.9711,220.375,6959.0,-689.0,32.2188,49.9661,224.984,7145.0,-637.0,32.0859,49.9717,224.031,7121.0,-757.0
2022-08-27 09:15:00,747.75,22912.0,34.5469,49.975,219.203,7620.0,-712.0,34.2578,49.9765,222.812,7633.0,-627.0,34.3438,49.9762,223.25,7659.0,-730.0
2022-08-27 09:20:00,748.0,9089.0,14.125,49.99,214.984,3034.0,-581.0,13.9766,49.9921,219.25,3034.0,-536.0,13.9609,49.9868,219.797,3021.0,-637.0
2022-08-27 09:25:00,748.0,11524.0,17.7891,50.0282,217.344,3831.0,-586.0,17.625,50.0311,221.969,3836.0,-543.0,17.7188,50.0293,222.203,3857.0,-644.0
2022-08-27 09:30:00,748.0,26912.0,40.25,49.971,219.5,8893.0,-733.0,40.4297,49.9658,223.797,9025.0,-657.0,40.2109,49.9669,223.406,8994.0,-769.0
2022-08-27 09:35:00,748.875,24823.0,37.2031,49.9779,219.703,8241.0,-710.0,36.8594,49.9784,223.844,8236.0,-644.0,37.2109,49.9766,223.906,8346.0,-749.0
2022-08-27 09:40:00,747.812,11053.0,17.0938,49.9642,216.969,3686.0,-620.0,16.8594,49.9616,221.828,3676.0,-564.0,16.9375,49.9651,221.359,3691.0,-658.0
2022-08-27 09:45:00,747.625,15289.0,23.4453,49.9958,217.062,5115.0,-645.0,23.0078,49.9977,221.547,5067.0,-586.0,23.1953,49.9961,221.312,5107.0,-671.0
2022-08-27 09:50:00,747.875,29556.0,44.0391,49.9741,220.828,9812.0,-780.0,43.75,49.9742,224.359,9826.0,-706.0,44.0078,49.9721,224.453,9918.0,-784.0
2022-08-27 09:55:00,747.875,10265.0,16.0234,50.0136,216.609,3447.0,-589.0,15.5,50.0163,220.75,3357.0,-545.0,15.9844,50.0168,220.719,3461.0,-639.0
2022-08-27 10:00:00,747.812,16648.0,25.1719,49.9626,216.797,5473.0,-637.0,25.4453,49.9669,220.031,5590.0,-557.0,25.3984,49.9611,221.422,5585.0,-711.0
2022-08-27 10:05:00,747.562,26270.0,39.1953,50.0337,217.828,8650.0,-753.0,39.5859,50.0343,221.453,8820.0,-662.0,39.3594,50.0314,222.453,8800.0,-790.0
2022-08-27 10:10:00,748.188,7550.0,11.8516,50.0353,214.953,2494.0,-573.0,11.875,50.0397,219.422,2529.0,-539.0,11.9375,50.0369,219.797,2527.0,-638.0
2022-08-27 10:15:00,748.0,27972.0,41.7031,50.0346,219.031,9209.0,-734.0,42.0156,50.0303,223.688,9364.0,-666.0,42.0312,50.0312,223.578,9399.0,-787.0
2022-08-27 10:20:00,747.812,14225.0,21.5859,50.0401,215.109,4654.0,-628.0,22.0312,50.0357,220.0,4808.0,-573.0,21.8203,50.0364,219.297,4763.0,-682.0
2022-08-27 10:25:00,747.25,15178.0,23.125,50.0358,217.609,5010.0,-643.0,23.2266,50.0316,222.562,5083.0,-575.0,23.2109,50.0339,221.281,5085.0,-678.0
2022-08-27 10:30:00,747.875,15481.0,23.7031,50.0285,217.062,5147.0,-622.0,23.3516,50.0292,221.484,5112.0,-586.0,23.7891,50.0292,221.484,5222.0,-675.0
2022-08-27 10:35:00,747.75,30889.0,46.3359,50.0259,220.406,10271.0,-797.0,45.9844,50.0237,224.141,10285.0,-748.0,46.0469,50.0233,224.406,10333.0,-825.0
2022-08-27 10:40:00,748.438,31618.0,46.875,50.0374,220.328,10384.0,-776.0,47.4688,50.0328,224.828,10633.0,-725.0,47.2109,50.0353,224.219,10601.0,-831.0
2022-08-27 10:45:00,748.5,32262.0,47.9844,50.0322,220.703,10679.0,-801.0,48.0078,50.0364,223.891,10778.0,-711.0,47.9531,50.0311,224.75,10805.0,-841.0
2022-08-27 10:50:00,747.562,33009.0,49.0547,50.0332,223.312,10905.0,-800.0,49.1797,50.031,227.594,11045.0,-706.0,49.0703,50.0347,227.234,11059.0,-878.0
2022-08-27 10:55:00,747.562,30744.0,45.7578,50.0197,219.938,10190.0,-765.0,45.7422,50.0214,223.516,10267.0,-688.0,45.6953,50.0189,224.109,10287.0,-812.0
2022-08-27 11:00:00,748.812,20566.0,31.3672,49.994,217.672,6863.0,-702.0,30.8984,49.9951,222.125,6815.0,-639.0,31.125,49.9927,222.094,6888.0,-724.0
2022-08-27 11:05:00,748.125,35694.0,52.7812,50.0339,223.969,11731.0,-862.0,53.2812,50.0295,228.25,11976.0,-720.0,53.1016,50.0369,227.891,11987.0,-904.0
2022-08-27 11:10:00,748.625,37143.0,55.1484,50.0343,222.359,12327.0,-876.0,54.8438,50.0321,226.219,12373.0,-776.0,54.9531,50.034,226.234,12443.0,-897.0
2022-08-27 11:15:00,747.875,13446.0,20.7344,50.028,215.797,4478.0,-616.0,20.3828,50.0274,220.641,4438.0,-577.0,20.7578,50.0279,220.484,4530.0,-668.0
2022-08-27 11:20:00,748.562,10354.0,15.8906,50.0403,220.156,3466.0,-618.0,15.6172,50.0391,224.828,3440.0,-564.0,15.6641,50.0399,224.281,3448.0,-665.0
2022-08-27 11:25:00,748.5,35744.0,52.0078,50.0341,226.062,11770.0,-857.0,52.4297,50.04,229.156,11979.0,-736.0,52.2812,50.036,230.594,11995.0,-917.0
2022-08-27 11:30:00,747.25,31128.0,45.75,50.0263,224.453,10320.0,-820.0,45.5312,50.0245,229.281,10364.0,-758.0,45.7266,50.0264,228.5,10444.0,-887.0
2022-08-27 11:35:00,747.938,35091.0,51.2031,49.9944,226.25,11629.0,-878.0,50.9844,49.9944,229.672,11685.0,-763.0,51.2031,49.9946,230.203,11777.0,-894.0
2022-08-27 11:40:00,747.875,14720.0,22.0234,49.9733,220.5,4831.0,-660.0,22.2812,49.9697,225.375,4942.0,-610.0,22.2891,49.9728,224.594,4947.0,-724.0
2022-08-27 11:45:00,748.5,36078.0,52.7812,50.0339,227.188,11957.0,-888.0,52.7188,50.0335,231.141,12051.0,-782.0,52.625,50.0364,231.0,12070.0,-879.0
2022-08-27 11:50:00,748.438,34944.0,51.1406,50.0022,225.797,11566.0,-837.0,50.875,50.0016,229.766,11628.0,-749.0,51.1953,50.0033,230.0,11750.0,-884.0
2022-08-27 11:55:00,748.0,34458.0,50.0547,49.994,227.656,11355.0,-834.0,50.4531,49.9936,231.344,11551.0,-740.0,50.3359,49.9972,231.766,11552.0,-892.0
2022-08-27 12:00:00,747.438,9873.0,15.0781,49.9796,219.172,3280.0,-599.0,14.9922,49.9814,224.219,3296.0,-550.0,15.0312,49.98,223.75,3297.0,-671.0
2022-08-27 12:05:00,748.5,6938.0,10.6484,50.0161,220.328,2251.0,-621.0,11.0547,50.014,225.719,2389.0,-558.0,10.7812,50.0186,224.797,2298.0,-688.0
2022-08-27 12:10:00,747.875,7749.0,12.1641,50.0055,217.875,2606.0,-602.0,11.8438,50.0056,222.656,2565.0,-563.0,11.9531,50.0035,222.688,2578.0,-659.0
2022-08-27 12:15:00,748.25,34412.0,50.5,49.9715,225.188,11438.0,-811.0,50.0625,49.9712,229.469,11441.0,-733.0,50.2734,49.9715,229.359,11533.0,-835.0
2022-08-27 12:20:00,748.5,9865.0,15.2812,49.9753,218.5,3324.0,-603.0,14.8359,49.9742,223.828,3250.0,-576.0,15.0156,49.9749,223.344,3291.0,-668.0
2022-08-27 12:25:00,748.0,8697.0,13.5,50.0324,217.422,2903.0,-606.0,13.3047,50.0341,222.094,2891.0,-581.0,13.3906,50.0313,222.188,2903.0,-662.0
2022-08-27 12:30:00,748.625,9150.0,13.9375,49.9954,220.234,3009.0,-608.0,14.0078,49.9932,225.078,3071.0,-543.0,14.0781,49.9959,224.766,3070.0,-670.0
2022-08-27 12:35:00,747.938,8568.0,13.2734,49.9663,218.312,2861.0,-614.0,13.0703,49.9705,223.109,2852.0,-559.0,13.125,49.9703,223.344,2855.0,-658.0
2022-08-27 12:40:00,748.0,8916.0,13.7188,50.0328,219.344,2958.0,-587.0,13.6172,50.0367,223.75,2971.0,-555.0,13.7266,50.0344,223.797,2987.0,-653.0
2022-08-27 12:45:00,748.125,8035.0,12.2344,50.0331,218.734,2625.0,-603.0,12.5469,50.0282,223.953,2738.0,-531.0,12.3672,50.0301,222.703,2672.0,-668.0
2022-08-27 12:50:00,747.375,8154.0,12.6797,50.0188,217.859,2735.0,-587.0,12.4062,50.02,222.906,2704.0,-551.0,12.5156,50.0198,222.797,2715.0,-653.0
2022-08-27 12:55:00,748.062,9059.0,13.9922,50.0327,218.828,3021.0,-592.0,13.7656,50.0318,224.172,3002.0,-563.0,13.9375,50.0336,223.141,3036.0,-649.0
2022-08-27 13:00:00,748.188,7043.0,11.1562,50.035,218.203,2381.0,-591.0,10.7188,50.0361,223.0,2311.0,-553.0,10.9609,50.0347,222.766,2351.0,-640.0
2022-08-27 13:05:00,747.562,7614.0,11.8984,50.0283,217.234,2545.0,-603.0,11.625,50.0291,222.234,2518.0,-559.0,11.8438,50.0289,222.094,2551.0,-655.0
2022-08-27 13:10:00,748.0,10229.0,15.5,50.0054,217.141,3364.0,-606.0,15.6094,50.0046,222.078,3430.0,-553.0,15.6562,50.0025,222.125,3435.0,-658.0
2022-08-27 13:15:00,748.125,33320.0,48.5859,50.01,227.688,10983.0,-790.0,48.9219,50.0063,231.812,11162.0,-710.0,48.75,50.0122,231.703,11175.0,-871.0
2022-08-27 13:20:00,748.0,11677.0,17.4688,50.0232,221.344,3805.0,-611.0,17.9531,50.0252,226.703,3969.0,-550.0,17.7031,50.0277,226.188,3903.0,-677.0
2022-08-27 13:25:00,748.062,15515.0,23.4688,49.9612,219.25,5158.0,-644.0,23.1172,49.963,224.141,5134.0,-608.0,23.4766,49.9597,224.016,5223.0,-701.0
2022-08-27 13:30:00,748.062,12625.0,18.9062,49.9599,219.938,4133.0,-627.0,19.3359,49.9555,225.438,4285.0,-548.0,19.0469,49.9605,224.5,4207.0,-694.0
2022-08-27 13:35:00,747.438,9691.0,14.5938,50.0052,221.359,3152.0,-598.0,14.9531,50.0037,226.562,3288.0,-527.0,14.8906,50.0088,225.781,3251.0,-673.0
