Time,dcVoltage(V),totalActivePower(W),L1_acCurrent(A),L1_acFrequency(Hz),L1_acVoltage(V),L1_activePower(W),L1_reactivePower(W),L2_acCurrent(A),L2_acFrequency(Hz),L2_acVoltage(V),L2_activePower(W),L2_reactivePower(W),L3_acCurrent(A),L3_acFrequency(Hz),L3_acVoltage(V),L3_activePower(W),L3_reactivePower(W)
2023-05-26 13:55:00,748.625,8803.0,13.4688,49.9526,218.719,2900.0,-524.0,13.5312,49.9563,222.719,2953.0,-422.0,13.5938,49.9529,222.516,2950.0,-583.0
2023-05-26 14:00:00,748.375,7735.0,11.9375,49.9592,219.219,2557.0,-507.0,11.8828,49.9573,224.031,2580.0,-426.0,12.0781,49.9617,223.422,2598.0,-598.0
2023-05-26 14:05:00,748.375,9618.0,14.7812,49.9561,217.078,3202.0,-520.0,14.6406,49.9596,221.016,3206.0,-447.0,14.7188,49.9571,221.922,3210.0,-585.0
2023-05-26 14:10:00,748.438,9628.0,14.7031,49.9596,217.906,3196.0,-512.0,14.6953,49.9576,222.484,3220.0,-490.0,14.6797,49.9585,221.953,3212.0,-580.0
2023-05-26 14:15:00,748.5,8628.0,13.2188,49.97,215.438,2848.0,-530.0,13.1953,49.969,219.891,2877.0,-443.0,13.3828,49.9653,220.062,2903.0,-583.0
2023-05-26 14:20:00,748.375,7853.0,12.0234,49.9767,217.75,2588.0,-515.0,12.0469,49.9743,222.984,2628.0,-441.0,12.1484,49.9758,222.156,2637.0,-541.0
2023-05-26 14:25:00,748.75,7034.0,10.8984,49.9651,217.516,2340.0,-491.0,10.8047,49.9651,221.906,2342.0,-465.0,10.8984,49.9624,221.016,2352.0,-556.0
2023-05-26 14:30:00,748.812,6543.0,10.2422,49.9528,216.375,2189.0,-494.0,10.1484,49.9503,220.781,2194.0,-446.0,10.0703,49.9507,220.141,2160.0,-541.0
2023-05-26 14:35:00,749.188,6514.0,10.125,49.9613,217.984,2157.0,-494.0,10.1562,49.9567,222.906,2191.0,-430.0,10.1562,49.9609,222.156,2166.0,-575.0
2023-05-26 14:40:00,748.75,6753.0,10.4062,49.9583,217.594,2216.0,-528.0,10.5078,49.9562,222.016,2271.0,-453.0,10.5781,49.9576,220.812,2266.0,-587.0
2023-05-26 14:45:00,748.688,9020.0,13.8438,49.9504,217.203,3003.0,-510.0,13.8203,49.9515,222.281,3025.0,-442.0,13.6875,49.9499,221.406,2992.0,-549.0
2023-05-26 14:50:00,748.438,8943.0,13.7969,49.962,217.891,2989.0,-514.0,13.625,49.9645,222.859,2979.0,-451.0,13.6719,49.9625,222.203,2975.0,-595.0
2023-05-26 14:55:00,748.688,10615.0,16.1719,49.9604,220.094,3513.0,-532.0,16.1797,49.9586,224.828,3550.0,-447.0,16.2031,49.963,224.344,3552.0,-586.0
2023-05-26 15:00:00,748.125,7683.0,11.9141,49.9563,217.844,2570.0,-509.0,11.8359,49.9557,222.156,2579.0,-462.0,11.6719,49.9585,221.922,2534.0,-550.0
2023-05-26 15:05:00,748.188,7883.0,12.0156,49.9709,220.406,2579.0,-519.0,12.2266,49.9715,224.969,2670.0,-420.0,12.1719,49.975,223.828,2634.0,-575.0
2023-05-26 15:10:00,748.625,8681.0,13.2812,49.9575,218.422,2877.0,-509.0,13.2734,49.9568,222.734,2902.0,-470.0,13.3125,49.9581,222.094,2902.0,-557.0
2023-05-26 15:15:00,748.625,6808.0,10.375,49.9519,217.234,2223.0,-501.0,10.5547,49.9526,222.094,2289.0,-459.0,10.6406,49.9529,221.188,2296.0,-550.0
2023-05-26 15:20:00,748.438,7056.0,10.8516,50.0085,218.703,2338.0,-514.0,10.8828,50.0082,223.406,2373.0,-469.0,10.8203,50.0103,222.516,2345.0,-546.0
2023-05-26 15:25:00,748.5,6825.0,10.5,49.9649,216.562,2243.0,-522.0,10.5781,49.963,221.406,2299.0,-430.0,10.625,49.9624,220.328,2283.0,-577.0
2023-05-26 15:30:00,748.375,5493.0,8.55469,49.9628,216.516,1809.0,-492.0,8.58594,49.9609,221.422,1852.0,-409.0,8.59375,49.9602,220.453,1832.0,-518.0
2023-05-26 15:35:00,748.625,5946.0,9.375,49.964,218.734,1996.0,-509.0,9.19531,49.9616,223.406,1986.0,-453.0,9.17188,49.9643,222.5,1964.0,-540.0
2023-05-26 15:40:00,749.0,7923.0,12.0,49.9598,218.234,2596.0,-505.0,12.2031,49.9599,222.875,2666.0,-478.0,12.2031,49.9583,222.094,2661.0,-558.0
2023-05-26 15:45:00,749.438,6631.0,10.2812,49.9586,216.406,2188.0,-524.0,10.3281,49.9617,221.047,2243.0,-419.0,10.2734,49.9572,220.609,2200.0,-578.0
2023-05-26 15:50:00,748.938,6509.0,10.1016,49.9601,218.438,2163.0,-495.0,10.0469,49.9594,223.406,2181.0,-444.0,10.0547,49.9615,221.844,2165.0,-537.0
2023-05-26 15:55:00,748.375,6128.0,9.49219,49.9701,218.734,2032.0,-493.0,9.46094,49.9699,223.375,2050.0,-464.0,9.51562,49.9709,222.25,2046.0,-543.0
2023-05-26 16:00:00,748.5,7612.0,11.6562,49.9548,218.766,2524.0,-494.0,11.6562,49.9557,223.375,2549.0,-465.0,11.6719,49.9554,223.078,2539.0,-564.0
2023-05-26 16:05:00,748.5,7722.0,11.7969,49.9631,217.844,2551.0,-502.0,11.8594,49.9626,222.297,2593.0,-472.0,11.8828,49.9617,221.672,2578.0,-586.0
2023-05-26 16:10:00,748.688,6430.0,9.96094,49.9558,215.656,2124.0,-508.0,9.99219,49.957,220.125,2169.0,-422.0,9.97656,49.9536,219.859,2137.0,-570.0
2023-05-26 16:15:00,748.562,4375.0,6.94531,49.9598,217.844,1455.0,-466.0,6.90625,49.9593,222.312,1467.0,-430.0,6.91406,49.9605,221.719,1453.0,-491.0
2023-05-26 16:20:00,749.125,4860.0,7.64844,49.958,218.297,1604.0,-475.0,7.64844,49.9597,222.422,1638.0,-399.0,7.69531,49.9594,222.594,1618.0,-521.0
2023-05-26 16:25:00,749.188,9785.0,14.75,49.9549,216.781,3204.0,-525.0,15.0,49.9564,221.562,3302.0,-436.0,14.9609,49.9551,220.969,3279.0,-574.0
2023-05-26 16:30:00,748.562,7166.0,10.9844,49.9587,219.016,2362.0,-497.0,11.0625,49.9608,223.438,2415.0,-440.0,11.0469,49.9603,223.688,2389.0,-564.0
2023-05-26 16:35:00,749.062,7450.0,11.5156,49.9574,218.25,2485.0,-515.0,11.4609,49.9576,222.656,2501.0,-465.0,11.3438,49.9573,222.0,2464.0,-542.0
2023-05-26 16:40:00,749.125,6256.0,9.75,49.9519,216.281,2077.0,-502.0,9.625,49.9501,221.297,2083.0,-440.0,9.78125,49.9461,220.344,2096.0,-552.0
2023-05-26 16:45:00,749.062,5192.0,8.14062,49.9569,218.375,1725.0,-481.0,8.07812,49.9553,223.078,1736.0,-431.0,8.11719,49.9576,222.047,1731.0,-503.0
2023-05-26 16:50:00,748.062,6238.0,9.57812,49.9652,219.312,2039.0,-497.0,9.71875,49.9673,223.328,2108.0,-427.0,9.75,49.9662,223.688,2091.0,-549.0
2023-05-26 16:55:00,748.562,5880.0,9.16406,49.9599,216.953,1956.0,-479.0,9.04688,49.9609,221.547,1958.0,-436.0,9.16406,49.9594,221.75,1966.0,-539.0
2023-05-26 17:00:00,748.562,7217.0,11.1406,49.9596,218.703,2409.0,-498.0,10.9766,49.9588,223.312,2392.0,-465.0,11.1406,49.9587,222.094,2416.0,-572.0
2023-05-26 17:05:00,749.125,6780.0,10.4766,49.963,218.609,2259.0,-491.0,10.3516,49.9591,223.172,2252.0,-457.0,10.4844,49.9624,222.75,2269.0,-551.0
2023-05-26 17:10:00,749.188,5045.0,7.8125,49.9587,217.797,1655.0,-467.0,7.9375,49.9583,222.266,1706.0,-435.0,7.89844,49.9577,221.312,1684.0,-500.0
2023-05-26 17:15:00,748.562,6179.0,9.45312,49.9632,219.0,2025.0,-478.0,9.61719,49.9645,223.703,2086.0,-458.0,9.60938,49.9644,222.969,2068.0,-550.0
2023-05-26 17:20:00,748.562,4907.0,7.60938,49.9599,220.062,1609.0,-461.0,7.75,49.9603,224.562,1664.0,-414.0,7.71094,49.9623,223.578,1634.0,-513.0
2023-05-26 17:25:00,748.5,3211.0,5.21094,49.9592,219.734,1044.0,-462.0,5.28125,49.9563,224.828,1099.0,-395.0,5.36719,49.963,223.625,1068.0,-524.0
2023-05-26 17:30:00,748.562,2218.0,3.80469,50.0042,216.078,714.0,-428.0,3.89844,50.006,220.875,769.0,-385.0,3.97656,50.0026,220.781,735.0,-487.0
2023-05-26 17:35:00,748.625,1907.0,3.4375,49.956,218.734,616.0,-430.0,3.45312,49.9571,223.156,658.0,-384.0,3.57031,49.9589,223.062,633.0,-473.0
2023-05-26 17:40:00,748.5,923.0,2.39062,49.9687,217.281,279.0,-442.0,2.38281,49.9695,221.688,333.0,-407.0,2.60938,49.9694,221.344,311.0,-486.0
2023-05-26 17:45:00,748.625,937.0,2.375,49.9568,219.391,271.0,-439.0,2.35938,49.9553,224.547,355.0,-376.0,2.63281,49.9599,223.359,311.0,-488.0
2023-05-26 17:50:00,748.562,669.0,2.16406,49.9572,217.938,173.0,-439.0,2.125,49.9542,222.875,261.0,-386.0,2.40625,49.9576,221.344,235.0,-476.0
2023-05-26 17:55:00,748.562,1860.0,3.38281,49.9709,217.141,601.0,-434.0,3.44531,49.9724,221.969,644.0,-405.0,3.5,49.9715,221.453,615.0,-471.0
2023-05-27 06:00:00,746.625,137.0,1.75781,50.0338,217.188,53.0,-363.0,1.57812,50.0316,221.281,84.0,-324.0,2.11719,50.0325,220.078,0.0,-391.0
2023-05-27 06:05:00,748.25,519.0,1.53906,50.023,217.656,148.0,-303.0,1.53125,50.0211,221.062,198.0,-271.0,1.71875,50.0218,220.266,173.0,-337.0
2023-05-27 06:10:00,748.25,262.0,1.38281,50.0208,215.75,30.0,-298.0,1.38281,50.0214,219.312,126.0,-274.0,1.69531,50.0186,218.562,106.0,-355.0
2023-05-27 06:15:00,748.562,952.0,1.9375,49.9803,219.188,308.0,-292.0,1.99219,49.9804,222.109,347.0,-268.0,1.96875,49.9821,221.781,297.0,-317.0
2023-05-27 06:20:00,748.25,1360.0,2.39844,49.9647,217.984,442.0,-285.0,2.46094,49.9643,221.172,473.0,-269.0,2.44531,49.9644,221.156,445.0,-306.0
2023-05-27 06:25:00,749.188,966.0,1.89844,49.9683,218.078,303.0,-284.0,1.95312,49.9672,220.672,340.0,-265.0,2.02344,49.9678,220.781,323.0,-308.0
2023-05-27 06:30:00,748.25,1617.0,2.72656,50.0234,217.656,528.0,-281.0,2.75781,50.0257,221.078,550.0,-263.0,2.78125,50.0241,220.391,539.0,-296.0
2023-05-27 06:35:00,748.25,1807.0,2.95312,50.0041,217.578,582.0,-279.0,3.03125,50.0088,220.5,621.0,-245.0,3.10938,50.0041,220.75,604.0,-322.0
2023-05-27 06:40:00,748.438,2527.0,3.99219,50.0266,217.984,840.0,-251.0,4.01562,50.0283,220.766,857.0,-228.0,3.95312,50.0261,220.703,830.0,-276.0
2023-05-27 06:45:00,748.75,2687.0,4.24219,50.0383,218.203,898.0,-249.0,4.21875,50.0361,221.359,902.0,-229.0,4.21875,50.0378,220.938,887.0,-285.0
2023-05-27 06:50:00,748.312,1416.0,2.44531,50.0344,219.141,459.0,-275.0,2.47656,50.034,222.234,487.0,-242.0,2.53906,50.0363,221.891,470.0,-303.0
2023-05-27 06:55:00,748.625,4533.0,6.97656,50.0303,221.0,1497.0,-320.0,7.02344,50.029,224.328,1526.0,-270.0,7.04688,50.0326,223.391,1510.0,-374.0
2023-05-27 07:00:00,748.312,4204.0,6.51562,49.9667,217.812,1399.0,-301.0,6.49219,49.9659,220.375,1405.0,-280.0,6.50781,49.9654,220.031,1400.0,-332.0
2023-05-27 07:05:00,748.812,2563.0,4.10938,49.9799,216.297,849.0,-275.0,4.125,49.9775,219.938,870.0,-237.0,4.125,49.9786,219.391,844.0,-323.0
2023-05-27 07:10:00,748.125,3882.0,5.98438,50.0302,218.672,1288.0,-306.0,5.96094,50.0314,221.438,1300.0,-266.0,6.01562,50.0268,221.297,1294.0,-350.0
2023-05-27 07:15:00,748.312,3774.0,5.83594,50.0289,221.188,1249.0,-305.0,5.85156,50.026,224.594,1271.0,-262.0,5.89844,50.0291,223.562,1254.0,-378.0
2023-05-27 07:20:00,748.188,4167.0,6.375,50.0369,221.797,1371.0,-319.0,6.4375,50.0383,224.531,1401.0,-290.0,6.48438,50.0395,224.688,1395.0,-372.0
2023-05-27 07:25:00,748.312,5762.0,8.85156,50.0306,219.5,1931.0,-352.0,8.75781,50.0326,222.141,1924.0,-323.0,8.71094,50.0322,222.297,1907.0,-386.0
2023-05-27 07:30:00,748.188,13032.0,19.4219,50.0355,220.812,4323.0,-310.0,19.4688,50.0361,223.5,4352.0,-280.0,19.4609,50.0358,223.688,4357.0,-361.0
2023-05-27 07:35:00,748.25,5743.0,8.875,49.9911,218.953,1894.0,-447.0,8.92969,49.9945,222.156,1931.0,-400.0,8.95312,49.9939,222.453,1918.0,-503.0
2023-05-27 07:40:00,748.312,3019.0,4.8125,50.034,217.438,973.0,-404.0,4.86719,50.0335,221.281,1018.0,-334.0,4.88281,50.0331,220.625,1028.0,-451.0
2023-05-27 07:45:00,748.625,4820.0,7.47656,50.0317,217.984,1583.0,-428.0,7.57812,50.0304,222.109,1626.0,-383.0,7.57812,50.0322,221.188,1611.0,-458.0
2023-05-27 07:50:00,748.312,12988.0,19.6406,49.9972,221.109,4320.0,-448.0,19.5625,49.9992,224.0,4332.0,-374.0,19.5938,50.001,224.172,4336.0,-513.0
2023-05-27 07:55:00,748.5,10428.0,15.8281,50.0333,219.938,3460.0,-457.0,15.8359,50.0291,223.344,3487.0,-410.0,15.8438,50.032,222.766,3481.0,-542.0
2023-05-27 08:00:00,749.0,5153.0,8.0,49.9938,216.531,1702.0,-423.0,8.10156,49.9954,219.812,1746.0,-371.0,8.0,49.9926,219.891,1705.0,-463.0
2023-05-27 08:05:00,748.438,7034.0,10.8125,50.0029,217.219,2321.0,-454.0,10.875,50.0075,220.609,2366.0,-390.0,10.8984,50.0052,221.219,2347.0,-534.0
2023-05-27 08:10:00,748.625,3899.0,6.14062,49.9813,214.766,1275.0,-405.0,6.24219,49.9812,218.094,1324.0,-351.0,6.27344,49.9778,218.219,1300.0,-454.0
2023-05-27 08:15:00,748.5,4567.0,7.17969,49.9873,218.906,1527.0,-409.0,7.08594,49.9871,221.922,1520.0,-376.0,7.14844,49.9882,222.047,1520.0,-448.0
2023-05-27 08:20:00,748.625,7440.0,11.3125,50.0224,217.297,2446.0,-447.0,11.4844,50.0256,220.438,2508.0,-394.0,11.4844,50.0213,221.359,2486.0,-540.0
2023-05-27 08:25:00,749.312,5271.0,8.23438,49.9992,218.234,1760.0,-417.0,8.17969,50.001,221.5,1768.0,-372.0,8.14062,49.9986,221.031,1743.0,-448.0
2023-05-27 08:30:00,748.562,4496.0,7.05469,50.0013,215.938,1486.0,-422.0,7.0625,50.0038,219.719,1506.0,-382.0,7.14062,49.9998,220.031,1504.0,-463.0
2023-05-27 08:35:00,748.5,9768.0,14.8828,50.0105,215.828,3206.0,-532.0,15.0625,50.0136,219.203,3284.0,-460.0,15.1094,50.0088,219.547,3278.0,-614.0
2023-05-27 08:40:00,748.312,29890.0,44.2656,50.0045,221.828,9940.0,-692.0,44.0312,50.0067,225.234,9953.0,-618.0,44.1719,50.0025,225.344,9997.0,-722.0
2023-05-27 08:45:00,748.562,15265.0,23.0859,49.9701,218.422,5077.0,-545.0,22.9219,49.9719,222.266,5082.0,-495.0,23.0,49.9685,222.156,5106.0,-592.0
2023-05-27 08:50:00,748.438,24941.0,37.3047,50.0014,222.547,8304.0,-662.0,37.1016,50.002,226.328,8314.0,-582.0,37.1016,50.0038,225.844,8323.0,-699.0
2023-05-27 08:55:00,749.125,7388.0,11.4062,49.9856,219.359,2436.0,-500.0,11.4844,49.9875,223.531,2488.0,-435.0,11.4922,49.9917,222.844,2464.0,-587.0
2023-05-27 09:00:00,748.375,27120.0,40.2734,49.9931,222.656,8941.0,-644.0,40.6719,49.997,226.078,9103.0,-576.0,40.5,49.9945,226.516,9076.0,-717.0
2023-05-27 09:05:00,748.562,11342.0,17.3828,50.0235,216.641,3763.0,-551.0,17.3047,50.0271,220.375,3788.0,-477.0,17.3984,50.0238,220.594,3791.0,-636.0
2023-05-27 09:10:00,749.375,24240.0,36.2031,50.0333,221.984,8006.0,-594.0,36.4297,50.0322,225.953,8115.0,-559.0,36.4141,50.036,225.328,8119.0,-651.0
2023-05-27 09:15:00,748.625,7489.0,11.6406,50.0146,214.141,2471.0,-509.0,11.6953,50.0183,217.719,2514.0,-437.0,11.75,50.0158,218.047,2504.0,-596.0
2023-05-27 09:20:00,748.438,10985.0,16.8672,49.9659,218.719,3645.0,-548.0,16.875,49.9631,223.562,3678.0,-485.0,16.8516,49.9675,222.328,3662.0,-625.0
2023-05-27 09:25:00,748.438,15583.0,23.5781,49.9794,218.516,5165.0,-540.0,23.6328,49.9785,222.703,5214.0,-480.0,23.5469,49.9799,222.594,5204.0,-561.0
2023-05-27 09:30:00,748.5,19816.0,29.6172,49.9758,220.891,6573.0,-589.0,29.6172,49.9748,224.891,6607.0,-554.0,29.625,49.9744,224.469,6636.0,-632.0
2023-05-27 09:35:00,747.688,24237.0,35.9297,49.985,222.203,7995.0,-661.0,36.2734,49.9879,226.078,8128.0,-554.0,36.0781,49.9857,226.141,8114.0,-665.0
2023-05-27 09:40:00,748.375,17640.0,26.4453,49.9996,220.297,5851.0,-544.0,26.4531,50.0004,224.625,5894.0,-500.0,26.3906,50.0006,223.891,5895.0,-577.0
2023-05-27 09:45:00,748.438,11312.0,17.2656,50.0241,219.359,3765.0,-537.0,17.2031,50.0254,223.938,3787.0,-493.0,17.1172,50.0254,223.297,3760.0,-609.0
2023-05-27 09:50:00,748.5,7458.0,11.5469,50.035,216.125,2478.0,-510.0,11.5,50.0361,220.203,2492.0,-464.0,11.5391,50.0343,220.0,2488.0,-581.0
2023-05-27 09:55:00,748.5,23298.0,34.7109,49.9708,222.5,7684.0,-659.0,35.0469,49.968,226.656,7816.0,-564.0,34.8828,49.9731,226.516,7798.0,-699.0
2023-05-27 10:00:00,748.375,12339.0,18.7031,49.9929,220.359,4065.0,-557.0,18.875,49.9918,224.5,4141.0,-474.0,18.8516,49.9976,223.75,4133.0,-618.0
2023-05-27 10:05:00,748.375,29308.0,43.4688,50.0319,222.453,9662.0,-686.0,43.8438,50.0301,226.375,9822.0,-633.0,43.7188,50.0332,225.719,9824.0,-757.0
2023-05-27 10:10:00,748.312,27205.0,40.2734,49.9593,219.609,8948.0,-659.0,40.7109,49.9597,223.234,9111.0,-594.0,40.7422,49.9557,223.328,9146.0,-693.0
2023-05-27 10:15:00,748.438,15361.0,23.2969,49.9834,218.219,5106.0,-517.0,23.1797,49.9839,222.188,5112.0,-497.0,23.25,49.9835,221.984,5143.0,-576.0
2023-05-27 10:20:00,748.25,16442.0,24.9297,49.9912,218.938,5478.0,-534.0,24.7578,49.9939,222.688,5481.0,-493.0,24.7266,49.9917,222.625,5483.0,-585.0
2023-05-27 10:25:00,748.312,17115.0,25.9219,50.0209,219.109,5706.0,-546.0,25.7109,50.023,223.062,5701.0,-478.0,25.7188,50.0214,222.984,5708.0,-578.0
2023-05-27 10:30:00,748.375,15824.0,23.875,50.0219,220.859,5217.0,-543.0,24.0781,50.0225,225.047,5311.0,-475.0,24.0156,50.0252,224.453,5296.0,-602.0
2023-05-27 10:35:00,749.125,13235.0,20.2188,50.0284,218.078,4411.0,-526.0,20.0391,50.0275,222.234,4409.0,-470.0,20.0703,50.0284,221.781,4415.0,-588.0
2023-05-27 10:40:00,748.5,13462.0,20.4141,50.017,218.469,4463.0,-536.0,20.3828,50.0165,222.828,4502.0,-495.0,20.3828,50.0159,221.75,4497.0,-593.0
2023-05-27 10:45:00,747.875,10863.0,16.5625,49.9765,218.266,3592.0,-544.0,16.625,49.9786,222.781,3636.0,-491.0,16.625,49.9791,222.484,3635.0,-616.0
2023-05-27 10:50:00,748.312,19084.0,28.9375,49.9773,219.5,6388.0,-577.0,28.5312,49.9791,223.547,6349.0,-542.0,28.4922,49.9796,223.188,6347.0,-611.0
2023-05-27 10:55:00,748.875,21073.0,31.6875,50.0178,220.016,7005.0,-608.0,31.5938,50.016,224.125,7032.0,-572.0,31.5625,50.0178,223.641,7036.0,-630.0
2023-05-27 11:00:00,748.0,43359.0,63.5781,49.9825,226.531,14309.0,-780.0,63.8203,49.9822,230.812,14497.0,-713.0,63.875,49.9858,229.875,14553.0,-873.0
2023-05-27 11:05:00,748.062,30781.0,45.5703,50.0163,220.312,10154.0,-701.0,45.9062,50.02,224.016,10305.0,-629.0,45.8359,50.016,224.141,10322.0,-747.0
2023-05-27 11:10:00,748.375,23149.0,34.5078,50.0074,218.344,7635.0,-618.0,34.7969,50.0085,222.516,7752.0,-545.0,34.7734,50.0027,222.406,7762.0,-663.0
2023-05-27 11:15:00,747.75,45093.0,66.4844,49.9842,226.422,15053.0,-825.0,65.6094,49.9837,229.641,14921.0,-797.0,66.1172,49.9884,229.734,15119.0,-880.0
2023-05-27 11:20:00,748.25,20562.0,30.9297,49.9984,219.078,6818.0,-573.0,30.9062,49.9968,223.531,6866.0,-539.0,30.8906,49.9989,223.141,6878.0,-636.0
2023-05-27 11:25:00,748.75,26774.0,40.0078,49.9693,220.766,8848.0,-641.0,40.2578,49.9675,225.172,8964.0,-619.0,40.1172,49.969,224.359,8962.0,-712.0
2023-05-27 11:30:00,748.812,45365.0,66.5859,49.9828,225.484,15096.0,-791.0,66.2109,49.9853,228.562,15097.0,-791.0,66.2734,49.9843,228.484,15172.0,-847.0
2023-05-27 11:35:00,748.5,29409.0,43.7188,49.9538,222.312,9742.0,-659.0,43.8359,49.9522,226.297,9837.0,-629.0,43.7031,49.9542,226.141,9830.0,-705.0
2023-05-27 11:40:00,748.375,48760.0,71.0625,49.9584,226.25,16166.0,-857.0,71.125,49.9588,229.469,16303.0,-775.0,70.9688,49.9575,229.078,16291.0,-891.0
2023-05-27 11:45:00,748.938,36158.0,53.7109,49.991,222.219,12015.0,-767.0,53.3828,49.9888,226.578,12044.0,-665.0,53.4688,49.9871,225.781,12099.0,-830.0
2023-05-27 11:50:00,749.062,48684.0,70.8516,50.0307,224.562,16088.0,-814.0,71.2188,50.0322,228.016,16295.0,-774.0,71.0312,50.0296,228.328,16301.0,-928.0
2023-05-27 11:55:00,747.562,46292.0,67.5547,49.9756,225.062,15357.0,-813.0,67.5469,49.9775,227.969,15431.0,-733.0,67.5469,49.9743,228.344,15504.0,-840.0
2023-05-27 12:00:00,748.812,44589.0,65.1328,50.0309,225.047,14794.0,-850.0,65.1094,50.031,228.328,14885.0,-753.0,65.0156,50.0296,228.781,14910.0,-857.0
2023-05-27 12:05:00,775.062,50001.0,72.7578,49.9817,229.516,16566.0,-859.0,72.9219,49.9806,232.562,16700.0,-826.0,72.8828,49.9843,232.391,16735.0,-886.0
2023-05-27 12:10:00,748.75,30015.0,44.6016,50.0027,223.453,9997.0,-692.0,44.2344,50.0039,227.188,9987.0,-604.0,44.3828,50.0051,226.75,10031.0,-740.0
2023-05-27 12:15:00,748.062,47397.0,69.2422,50.0173,227.922,15693.0,-813.0,69.2656,50.0156,231.375,15819.0,-741.0,69.2734,50.0205,230.641,15885.0,-841.0
2023-05-27 12:20:00,748.375,48011.0,70.0078,49.9599,226.438,15901.0,-843.0,70.0078,49.9665,229.453,16026.0,-750.0,70.0391,49.9616,229.719,16084.0,-870.0
2023-05-27 12:25:00,747.5,39541.0,58.0703,50.0261,225.094,13116.0,-787.0,58.0156,50.0273,229.203,13183.0,-713.0,58.0547,50.029,228.562,13242.0,-815.0
2023-05-27 12:30:00,748.188,38235.0,56.1172,49.995,222.203,12614.0,-770.0,56.5156,49.9976,225.266,12798.0,-671.0,56.4141,49.9923,226.109,12823.0,-850.0
2023-05-27 12:35:00,748.25,45467.0,66.25,49.981,224.688,15029.0,-839.0,66.5312,49.9795,227.781,15208.0,-770.0,66.3828,49.9783,228.328,15230.0,-842.0
2023-05-27 12:40:00,749.312,44996.0,65.6484,49.9937,226.812,14912.0,-773.0,65.7656,49.9913,230.156,15030.0,-723.0,65.6719,49.9941,229.641,15054.0,-857.0
2023-05-27 12:45:00,748.312,45265.0,65.9219,50.0209,224.453,14946.0,-800.0,66.3125,50.0235,227.188,15147.0,-729.0,66.1484,50.0189,228.312,15172.0,-855.0
2023-05-27 12:50:00,748.125,45423.0,66.1797,49.9649,227.266,15001.0,-820.0,66.5,49.9617,231.438,15213.0,-712.0,66.3438,49.9668,230.625,15209.0,-823.0
2023-05-27 12:55:00,748.438,45326.0,66.0078,49.9749,224.188,14994.0,-820.0,66.2109,49.9755,227.859,15124.0,-728.0,66.2656,49.969,228.156,15208.0,-865.0
2023-05-27 13:00:00,748.812,42371.0,62.1016,49.9632,224.672,14042.0,-790.0,62.1172,49.9653,227.609,14158.0,-781.0,62.0547,49.9609,228.562,14171.0,-832.0
2023-05-27 13:05:00,748.125,45002.0,65.8359,49.9632,224.109,14907.0,-840.0,65.6484,49.9658,227.438,14990.0,-759.0,65.9688,49.9622,227.594,15105.0,-874.0
2023-05-27 13:10:00,814.062,49986.0,72.4609,50.032,230.156,16526.0,-857.0,72.6562,50.0306,233.531,16678.0,-823.0,72.7891,50.0356,233.375,16782.0,-909.0
2023-05-27 13:15:00,777.625,50038.0,72.6484,50.0201,227.859,16602.0,-859.0,72.5391,50.0224,230.719,16689.0,-803.0,72.5625,50.0222,231.625,16747.0,-848.0
2023-05-27 13:20:00,748.5,16480.0,24.6875,49.9636,216.078,5457.0,-330.0,24.6875,49.9649,220.359,5508.0,-298.0,24.6719,49.9579,220.984,5515.0,-350.0
2023-05-27 13:25:00,748.375,27146.0,40.2422,49.9673,221.359,8994.0,-632.0,40.3203,49.9658,225.125,9063.0,-588.0,40.2734,49.9644,225.484,9089.0,-651.0
2023-05-27 13:30:00,748.062,46112.0,67.1719,49.9921,227.656,15221.0,-833.0,67.6172,49.9926,231.125,15462.0,-733.0,67.3984,49.9934,231.469,15429.0,-844.0
2023-05-27 13:35:00,748.438,46901.0,68.3594,49.9677,226.812,15596.0,-818.0,67.9531,49.9673,230.312,15595.0,-779.0,68.2969,49.9685,229.766,15710.0,-832.0
2023-05-27 13:40:00,818.5,50034.0,72.2969,49.9809,228.25,16527.0,-817.0,72.7109,49.9786,231.984,16721.0,-762.0,72.7891,49.9816,231.578,16786.0,-927.0
2023-05-27 13:45:00,748.625,19668.0,29.4922,49.9676,222.219,6485.0,-595.0,29.6484,49.9675,225.969,6585.0,-531.0,29.6875,49.9697,226.203,6598.0,-662.0
2023-05-27 13:50:00,747.875,18306.0,27.6406,50.018,219.578,6070.0,-562.0,27.6406,50.0149,224.641,6129.0,-495.0,27.5078,50.0168,223.453,6107.0,-617.0
2023-05-27 13:55:00,748.688,25912.0,38.5938,50.0252,223.422,8569.0,-656.0,38.7109,50.0234,227.578,8667.0,-606.0,38.6484,50.0265,227.094,8676.0,-702.0
2023-05-27 14:00:00,748.688,36073.0,53.1328,49.9564,225.047,11983.0,-750.0,53.0391,49.9545,228.953,12037.0,-685.0,53.0391,49.9589,229.062,12053.0,-827.0
2023-05-27 14:05:00,748.125,38320.0,56.2422,50.0154,226.0,12688.0,-770.0,56.3125,50.0168,229.672,12801.0,-719.0,56.3203,50.0174,230.0,12831.0,-820.0
2023-05-27 14:10:00,748.812,24174.0,36.0234,49.9592,222.25,8019.0,-649.0,36.0156,49.9599,225.922,8070.0,-612.0,35.9766,49.961,226.328,8085.0,-699.0
