time(millisecond),datetime(utc),height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState
14600,2026-05-09 10:19:42,9.514436,,,-2.370862608676,8.530184,0,8.932250942,13.1693245684,15,5,14.843,0,9.514436,0.7158208,8.932250942,0,0,0,80, -1, -0.8,,,0,0,1024,1024,1024,1684,0,0,0,100,91.9,-90,0,57,3.712,3.711,3.71,3.709,0,0,6.098,75.02,-2.370862608676,9.514436,6,P-GPS
14700,2026-05-09 10:19:42,9.514436,,,-2.370862608676,8.530184,0,8.9558073732,13.2153219452,15,5,14.843,0,9.514436,0.7158208,8.9558073732,0,0,0,86.1, -1.1, -0.9,,,0,0,1024,1024,1024,1684,0,0,0,100,97.9,-90,0,57,3.712,3.711,3.71,3.709,0,0,6.098,75.02,-2.370862608676,9.514436,6,P-GPS
14800,2026-05-09 10:19:43,9.514436,,,-2.370862608676,8.530184,0,9.0993441232,13.3749348112,15,5,14.843,0,9.514436,0.7158208,9.0993441232,0,0,0,92.1, -1.2, -1,,,0,0,1024,1024,1024,1684,0,0,0,100,103.9,-90,0,57,3.712,3.711,3.71,3.709,0,0,6.098,75.02,-2.370862608676,9.514436,6,P-GPS
14900,2026-05-09 10:19:43,9.514436,,,-2.370862608676,8.2021,0,9.1442916312,13.4209649964,15,5,14.835,0,9.514436,0.7158208,9.1442916312,0,0,0,98.1, -1.2, -1.1,,,0,0,1024,1024,1024,1684,0,0,0,100,109.9,-90,0,57,3.709,3.708,3.708,3.707,0,0,6.054,75.2,-2.370862608676,9.514436,6,P-GPS
15000,2026-05-09 10:19:43,9.514436,,,-2.370862608676,8.530184,0,9.328904498,13.6283140844,15,5,14.835,0,9.514436,0.7158208,9.328904498,0,0,0,104.1, -1.2, -0.4,,,0,0,1024,1024,1024,1684,0,0,0,100,115.9,-90,0,57,3.709,3.708,3.708,3.707,0,0,6.054,75.2,-2.370862608676,9.514436,6,P-GPS
15100,2026-05-09 10:19:43,9.514436,,,-2.370862608676,8.2021,0,9.4171919024,13.7287077884,15,5,14.835,0,9.514436,0.7158208,9.4171919024,0,0,0,110, -1.3, 0,,,0,0,1024,1024,1024,1684,0,0,0,100,121.9,-90,0,57,3.709,3.708,3.708,3.707,0,0,6.054,75.2,-2.370862608676,9.514436,6,P-GPS
15200,2026-05-09 10:19:43,9.514436,,,-2.370862608676,8.530184,0,9.4454071264,13.7658797056,15,5,14.835,0,9.514436,0.7158208,9.4454071264,0,0,0,116, -1.5, 0.1,,,0,0,1024,1024,1024,1684,0,0,0,100,124.9,-90,0,57,3.709,3.708,3.708,3.707,0,0,6.054,75.2,-2.370862608676,9.514436,6,P-GPS
15300,2026-05-09 10:19:43,9.514436,,,-2.370862608676,8.2021,0,9.4763454476,13.7999348248,15,5,14.835,0,9.514436,0.7158208,9.4763454476,0,0,0,122, -1.4, 0,,,0,0,1024,1024,1024,1684,0,0,0,100,133.9,-90,0,57,3.709,3.708,3.708,3.707,0,0,6.054,75.2,-2.370862608676,9.514436,6,P-GPS
15400,2026-05-09 10:19:43,9.514436,,,-2.370862608676,8.530184,0,9.54806461,13.8805122552,15,5,14.835,0,9.514436,0.7158208,9.54806461,0,0,0,128, -1.2, -0.3,,,0,0,1024,1024,1024,1684,0,0,0,100,139.9,-90,0,57,3.709,3.708,3.708,3.707,0,0,6.054,75.2,-2.370862608676,9.514436,6,P-GPS
15500,2026-05-09 10:19:43,9.514436,,,-2.370862608676,8.858268,0,9.5547247152,13.8880581872,15,5,14.835,0,9.514436,0.7158208,9.5547247152,0,0,0,134, -0.9, -0.5,,,0,0,1024,1024,1024,1684,0,0,0,100,145.9,-90,0,57,3.709,3.708,3.708,3.707,0,0,6.054,75.2,-2.370862608676,9.514436,6,P-GPS
15600,2026-05-09 10:19:43,9.514436,,,-2.370862608676,8.530184,0,9.677493748,14.0187996612,15,5,14.835,0,9.514436,0.7158208,9.677493748,0,0,0,140, -0.7, -0.7,,,0,0,1024,1024,1024,1684,0,0,0,100,151.9,-90,0,57,3.709,3.708,3.708,3.707,0,0,6.054,75.2,-2.370862608676,9.514436,6,P-GPS
15700,2026-05-09 10:19:43,9.514436,,,-2.370862608676,8.530184,0,9.6738192072,14.0228350944,15,5,14.835,0,9.514436,0.7158208,9.677493748,0,0,0,146, -0.5, -0.7,,,0,0,1024,1024,1024,1684,0,0,0,100,154.9,-90,0,57,3.709,3.708,3.708,3.707,0,0,6.054,75.2,-2.370862608676,9.514436,6,P-GPS
15800,2026-05-09 10:19:44,9.514436,,,-2.370862608676,8.2021,0,9.7638454568,14.1178154124,15,5,14.835,0,9.514436,0.7158208,9.7638454568,0,0,0,152, -0.4, -0.8,,,0,0,1024,1024,1024,1684,0,0,0,100,163.9,-90,0,57,3.709,3.708,3.708,3.707,0,0,6.054,75.2,-2.370862608676,9.514436,6,P-GPS
15900,2026-05-09 10:19:44,9.514436,,,-2.370862608676,8.530184,0,9.757382202,14.1261159376,15,5,14.829,0,9.514436,0.7158208,9.7638454568,0,0,0,158, -0.3, -1,,,0,0,1024,1024,1024,1684,0,0,0,100,169.9,-90,0,57,3.707,3.707,3.707,3.706,0,0,6.032,75.2,-2.370862608676,9.514436,6,P-GPS
16000,2026-05-09 10:19:44,9.514436,,,-2.370862608676,8.2021,0,9.8729333868,14.2494427132,15,5,14.829,0,9.514436,0.7158208,9.8729333868,0,0,0,164, -0.2, -1.1,,,0,0,1024,1024,1024,1684,0,0,0,100,175.9,-90,0,57,3.707,3.707,3.707,3.706,0,0,6.032,75.2,-2.370862608676,9.514436,6,P-GPS
16100,2026-05-09 10:19:44,9.514436,,,-2.370862608676,8.530184,0,9.871063308,14.2533797212,15,5,14.829,0,9.514436,0.7158208,9.8729333868,0,0,0,170, -0.1, -1.1,,,0,0,1024,1024,1024,1684,0,0,0,100,181.9,-90,0,57,3.707,3.707,3.707,3.706,0,0,6.032,75.2,-2.370862608676,9.514436,6,P-GPS
16200,2026-05-09 10:19:44,9.514436,,,-2.370862608676,8.2021,0,9.9744753848,14.3682091212,15,5,14.829,0,9.514436,0.7158208,9.9744753848,0,0,0,176, -0.1, -1.2,,,0,0,1024,1024,1024,1684,0,0,0,100,187.9,-90,0,57,3.707,3.707,3.707,3.706,0,0,6.032,75.2,-2.370862608676,9.514436,6,P-GPS
16300,2026-05-09 10:19:44,9.514436,,,-2.370862608676,8.530184,0,9.9748362772,14.372703872,15,5,14.829,0,9.514436,0.7158208,9.9748362772,0,0,0,182.1, 0, -1.2,,,0,0,1024,1024,1024,1546,0,0,0,79,190.9,-90,0,57,3.707,3.707,3.707,3.706,0,0,6.032,75.2,-2.370862608676,9.514436,6,P-GPS
16400,2026-05-09 10:19:44,9.514436,,,-2.370862608676,8.530184,0,10.093996386,14.4952104376,15,5,14.829,0,9.514436,0.7158208,10.093996386,0,0,0,188.1, 0, -1.2,,,0,0,1024,1024,1024,1546,0,0,0,79,199.8,-90,0,57,3.707,3.707,3.707,3.706,0,0,6.032,75.2,-2.370862608676,9.514436,6,P-GPS
16500,2026-05-09 10:19:44,9.514436,,,-2.370862608676,8.2021,0,10.0804793252,14.5087603068,15,5,14.829,0,9.514436,0.7158208,10.093996386,0,0,0,194, 0, -1.1,,,0,0,1024,1024,1024,1024,0,0,0,0,204.1,-90,0,57,3.707,3.707,3.707,3.706,0,0,6.032,75.2,-2.370862608676,9.514436,6,P-GPS
16600,2026-05-09 10:19:44,9.514436,,,-2.370862608676,8.530184,0,10.1787404832,14.60711989,15,5,14.829,0,9.514436,0.7158208,10.1787404832,0,0,0,197.7, 0, -0.9,,,0,0,1024,1024,1024,1024,0,0,0,0,205.4,-90,0,57,3.707,3.707,3.707,3.706,0,0,6.032,75.2,-2.370862608676,9.514436,6,P-GPS
16700,2026-05-09 10:19:44,9.514436,,,-2.370862608676,8.530184,0,10.165846782,14.620407292,15,5,14.829,0,9.514436,0.7158208,10.1787404832,0,0,0,198.1, 0.1, -0.9,,,0,0,1024,1024,1024,1024,0,0,0,0,205.6,-90,0,57,3.707,3.707,3.707,3.706,0,0,6.032,75.2,-2.370862608676,9.514436,6,P-GPS
16800,2026-05-09 10:19:45,9.514436,,,-2.370862608676,8.530184,0,10.2022312976,14.6715555876,15,5,14.829,0,9.514436,0.7158208,10.2022312976,0,0,0,198, 0.2, -0.8,,,0,0,1024,1024,1024,1024,0,0,0,0,205.6,-90,0,57,3.707,3.707,3.707,3.706,0,0,6.032,75.2,-2.370862608676,9.514436,6,P-GPS
16900,2026-05-09 10:19:45,9.514436,,,-2.370862608676,8.530184,0,10.1751643676,14.7009847224,15,5,14.825,0,9.514436,0.7158208,10.2022312976,0,0,0,197.9, 0.3, -0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,205.6,-90,0,57,3.705,3.705,3.705,3.704,0,0,6.073,75.2,-2.370862608676,9.514436,6,P-GPS
17000,2026-05-09 10:19:45,9.514436,,,-2.370862608676,8.530184,0,10.2384845796,14.7885831504,15,5,14.825,0,9.514436,0.7158208,10.2384845796,0,0,0,198, 0.3, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,205.6,-90,0,57,3.705,3.705,3.705,3.704,0,0,6.073,75.2,-2.370862608676,9.514436,6,P-GPS
17100,2026-05-09 10:19:45,9.514436,,,-2.370862608676,8.530184,0,10.2069885156,14.8206041488,15,5,14.825,0,9.514436,0.7158208,10.2384845796,0,0,0,198, 0.3, -0.1,,,0,0,1024,1024,1024,1067,0,0,0,7,205.6,-90,0,57,3.705,3.705,3.705,3.704,0,0,6.073,75.2,-2.370862608676,9.514436,6,P-GPS
17200,2026-05-09 10:19:45,9.514436,,,-2.370862608676,8.530184,0,10.33300558,14.9620083528,15,5,14.825,0,9.514436,0.7158208,10.33300558,0,0,0,197.9, 0.3, 0,,,0,0,1024,1024,1024,1172,0,0,0,22,205.6,-90,0,57,3.705,3.705,3.705,3.704,0,0,6.073,75.2,-2.370862608676,9.514436,6,P-GPS
17300,2026-05-09 10:19:45,9.514436,,,-2.370862608676,7.874016,0,10.3025593848,14.9926842068,15,5,14.825,0,9.514436,0.7158208,10.33300558,0,0,0,197.8, 0.3, 0,,,0,0,1024,1024,1024,1272,0,0,0,38,205.6,-90,0,57,3.705,3.705,3.705,3.704,0,0,6.073,75.2,-2.370862608676,9.514436,6,P-GPS
17400,2026-05-09 10:19:45,9.514436,,,-2.370862608676,7.874016,0,10.3685370772,15.0794624248,15,5,14.825,0,9.514436,0.7158208,10.3685370772,0,0,0,197.7, 0.4, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,205.9,-90,0,57,3.705,3.705,3.705,3.704,0,0,6.073,75.2,-2.370862608676,9.514436,6,P-GPS
17500,2026-05-09 10:19:45,9.514436,,,-2.370862608676,8.2021,0,10.3464898324,15.101542478,15,5,14.825,0,9.514436,0.7158208,10.3685370772,0,0,0,197.9, 0.6, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,206.2,-90,0,57,3.705,3.705,3.705,3.704,0,0,6.073,75.2,-2.370862608676,9.514436,6,P-GPS
17600,2026-05-09 10:19:45,9.514436,,,-2.370862608676,8.2021,0,10.4561355052,15.2158469436,15,5,14.825,0,9.514436,0.7158208,10.4561355052,0,0,0,198.1, 0.6, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,206.3,-90,0,57,3.705,3.705,3.705,3.704,0,0,6.073,75.2,-2.370862608676,9.514436,6,P-GPS
17700,2026-05-09 10:19:45,9.514436,,,-2.370862608676,8.530184,0,10.4442588644,15.2290687288,15,5,14.825,0,9.514436,0.7158208,10.4561355052,0,0,0,198, 0.5, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,206.3,-90,0,57,3.705,3.705,3.705,3.704,0,0,6.073,75.2,-2.370862608676,9.514436,6,P-GPS
17800,2026-05-09 10:19:46,9.514436,,,-2.370862608676,8.2021,0,10.5343179224,15.3248364484,15,5,14.825,0,9.514436,0.7158208,10.5343179224,0,0,0,197.9, 0.6, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,206.3,-90,0,57,3.705,3.705,3.705,3.704,0,0,6.073,75.2,-2.370862608676,9.514436,6,P-GPS
17900,2026-05-09 10:19:46,9.514436,,,-2.370862608676,7.874016,0,10.5279202844,15.3349086272,15,5,14.814,0,9.514436,0.7158208,10.5343179224,0,0,0,197.9, 0.6, -0.1,,,0,0,1024,1024,1024,990,0,0,0,-5,206.3,-90,0,57,3.704,3.703,3.703,3.703,0,0,6.047,75.38,-2.370862608676,9.514436,6,P-GPS
18000,2026-05-09 10:19:46,9.514436,,,-2.370862608676,8.2021,0,10.6553153016,15.4812668996,15,5,14.814,0,9.514436,0.7158208,10.6553153016,0,0,0,197.9, 0.6, -0.1,,,0,0,1024,1024,1024,973,0,0,0,-8,206.3,-90,0,57,3.704,3.703,3.703,3.703,0,0,6.047,75.38,-2.370862608676,9.514436,6,P-GPS
18100,2026-05-09 10:19:46,9.514436,,,-2.370862608676,8.530184,0,10.6560698948,15.4944558764,15,5,14.814,0,9.514436,0.7158208,10.6560698948,0,0,0,197.9, 0.6, -0.2,,,0,0,1024,1024,1024,987,0,0,0,-6,206.3,-90,0,57,3.704,3.703,3.703,3.703,0,0,6.047,75.38,-2.370862608676,9.514436,6,P-GPS
18200,2026-05-09 10:19:46,9.514436,,,-2.370862608676,8.2021,0,10.7845803976,15.623524122,15,5,14.814,0,9.514436,0.7158208,10.7845803976,0,0,0,197.8, 0.5, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,206.2,-90,0,57,3.704,3.703,3.703,3.703,0,0,6.047,75.38,-2.370862608676,9.514436,6,P-GPS
18300,2026-05-09 10:19:46,9.514436,,,-2.370862608676,8.2021,0,10.787073836,15.6328088992,15,5,14.814,0,9.514436,0.7158208,10.787073836,0,0,0,197.8, 0.4, -0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,206.2,-90,0,57,3.704,3.703,3.703,3.703,0,0,6.047,75.38,-2.370862608676,9.514436,6,P-GPS
18400,2026-05-09 10:19:46,9.514436,,,-2.370862608676,8.530184,0,10.9267391948,15.7792327884,15,5,14.814,0,9.514436,0.7158208,10.9267391948,0,0,0,197.8, 0.5, -0.3,,,0,0,1024,1024,1024,1009,0,0,0,-2,206.2,-90,0,57,3.704,3.703,3.703,3.703,0,0,6.047,75.38,-2.370862608676,9.514436,6,P-GPS
18500,2026-05-09 10:19:46,9.514436,,,-2.370862608676,8.530184,0,10.9320541556,15.7893377756,15,5,14.814,0,9.514436,0.7158208,10.9320541556,0,0,0,197.7, 0.5, -0.3,,,0,0,1024,1024,1024,693,0,0,0,-50,206.2,-90,0,57,3.704,3.703,3.703,3.703,0,0,6.047,75.38,-2.370862608676,9.514436,6,P-GPS
18600,2026-05-09 10:19:46,9.514436,,,-2.370862608676,8.530184,0,11.0250003528,15.8903220308,15,5,14.814,0,9.514436,0.7158208,11.0250003528,0,0,0,197.8, 0.5, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,206.1,-90,0,57,3.704,3.703,3.703,3.703,0,0,6.047,75.38,-2.370862608676,9.514436,6,P-GPS
18700,2026-05-09 10:19:46,9.514436,,,-2.370862608676,8.530184,0,11.0333664948,15.8991474904,15,5,14.814,0,9.514436,0.7158208,11.0333664948,0,0,0,197.6, 0.5, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,205.6,-90,0,57,3.704,3.703,3.703,3.703,0,0,6.047,75.38,-2.370862608676,9.514436,6,P-GPS
18800,2026-05-09 10:19:47,9.514436,,,-2.370862608676,8.530184,0,11.179134216,16.0530188864,15,5,14.814,0,9.514436,0.7158208,11.179134216,0,0,0,197, 0.4, -0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,205.2,-90,0,57,3.704,3.703,3.703,3.703,0,0,6.047,75.38,-2.370862608676,9.514436,6,P-GPS
18900,2026-05-09 10:19:47,9.514436,,,-2.370862608676,8.530184,0,11.1967523268,16.070702614,15,5,14.81,0,9.514436,0.7158208,11.1967523268,0,0,0,196.7, 0.4, -0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90,0,57,3.703,3.702,3.702,3.703,0,0,6.07,75.38,-2.370862608676,9.514436,6,P-GPS
19000,2026-05-09 10:19:47,9.514436,,,-2.370862608676,8.530184,0,11.298064666,16.17618162,15,5,14.81,0,9.514436,0.7158208,11.298064666,0,0,0,196.7, 0.3, -0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90,0,57,3.703,3.702,3.702,3.703,0,0,6.07,75.38,-2.370862608676,9.514436,6,P-GPS
19100,2026-05-09 10:19:47,9.514436,,,-2.370862608676,8.530184,0,11.30987569,16.1886816204,15,5,14.81,0,9.514436,0.7158208,11.30987569,0,0,0,196.7, 0.4, -0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90,0,57,3.703,3.702,3.702,3.703,0,0,6.07,75.38,-2.370862608676,9.514436,6,P-GPS
19200,2026-05-09 10:19:47,9.514436,,,-2.370862608676,8.2021,0,11.4207024652,16.3006566896,15,5,14.81,0,9.514436,0.7158208,11.4207024652,0,0,0,196.7, 0.3, -0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90,0,57,3.703,3.702,3.702,3.703,0,0,6.07,75.38,-2.370862608676,9.514436,6,P-GPS
19300,2026-05-09 10:19:47,9.514436,,,-2.370862608676,8.530184,0,11.4303809432,16.311352228,15,5,14.81,0,9.514436,0.7158208,11.4303809432,0,0,0,196.7, 0.3, -0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90,0,57,3.703,3.702,3.702,3.703,0,0,6.07,75.38,-2.370862608676,9.514436,6,P-GPS
19400,2026-05-09 10:19:47,9.514436,,,-2.370862608676,8.530184,0,11.5381893456,16.4215556436,15,5,14.81,0,9.514436,0.7158208,11.5381893456,0,0,0,196.7, 0.2, -0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90,0,57,3.703,3.702,3.702,3.703,0,0,6.07,75.38,-2.370862608676,9.514436,6,P-GPS
19500,2026-05-09 10:19:47,9.514436,,,-2.370862608676,8.530184,0,11.5509518132,16.435039896,15,5,14.81,0,9.514436,0.7158208,11.5509518132,0,0,0,196.7, 0.2, -0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90,0,57,3.703,3.702,3.702,3.703,0,0,6.07,75.38,-2.370862608676,9.514436,6,P-GPS
19600,2026-05-09 10:19:47,9.514436,,,-2.370862608676,8.530184,0,11.6339570652,16.5354992168,15,5,14.81,0,9.514436,0.7158208,11.6339570652,0,0,0,196.7, 0.2, -0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90,0,57,3.703,3.702,3.702,3.703,0,0,6.07,75.38,-2.370862608676,9.514436,6,P-GPS
19700,2026-05-09 10:19:47,9.514436,,,-2.370862608676,8.530184,0,11.6495738636,16.5511160152,15,5,14.81,0,9.514436,0.7158208,11.6495738636,0,0,0,196.7, 0.1, -0.6,,,0,0,1029,1024,1024,1024,1,0,0,0,205.1,-90,0,57,3.703,3.702,3.702,3.703,0,0,6.07,75.38,-2.370862608676,9.514436,6,P-GPS
19800,2026-05-09 10:19:47,9.514436,,,-2.370862608676,8.530184,0,11.7618114,16.6678811108,15,5,14.81,0,9.514436,0.7158208,11.7618114,0,0,0,196.7, 0.1, -0.6,,,0,0,1109,1024,1024,1024,13,0,0,0,205.1,-90,0,57,3.703,3.702,3.702,3.703,0,0,6.07,75.38,-2.370862608676,9.514436,6,P-GPS
19900,2026-05-09 10:19:48,9.514436,,,-2.370862608676,8.530184,0,11.78067623,16.6868771744,15,5,14.803,0,9.514436,0.7158208,11.78067623,0,0,0,196.7, 0.1, -0.6,,,0,0,1295,1024,1024,1024,41,0,0,0,205.1,-90,0,57,3.701,3.701,3.701,3.701,0,0,6.077,75.38,-2.370862608676,9.514436,6,P-GPS
20000,2026-05-09 10:19:48,9.514436,,,-2.370862608676,7.874016,0,11.8867785956,16.79626038,15,5,14.803,0,9.514436,0.7158208,11.8867785956,0,0,0,196.7, 0, -0.6,,,0,0,1370,1024,1024,1024,52,0,0,0,205.1,-90,0,57,3.701,3.701,3.701,3.701,0,0,6.077,75.38,-2.370862608676,9.514436,6,P-GPS
20100,2026-05-09 10:19:48,9.514436,,,-2.370862608676,7.874016,0,11.9016408008,16.812172454,15,5,14.803,0,9.514436,0.7158208,11.9016408008,0,0,0,196.7, -1.3, -0.5,,,0,0,1340,1024,1024,1024,48,0,0,0,205.1,-90,0,57,3.701,3.701,3.701,3.701,0,0,6.077,75.38,-2.370862608676,9.514436,6,P-GPS
20200,2026-05-09 10:19:48,9.514436,,,-2.370862608676,8.2021,0,11.9725725616,16.8971790184,15,5,14.803,0,9.514436,0.7158208,11.9725725616,0,0,0,196.7, -3.9, -0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90,0,57,3.701,3.701,3.701,3.701,0,0,6.077,75.38,-2.370862608676,9.514436,6,P-GPS
20300,2026-05-09 10:19:48,9.514436,,,-2.370862608676,8.2021,0,11.970308782,16.9224414864,15,5,14.803,0,9.514436,0.7158208,11.9725725616,0,0,0,196.7, -5.4, -0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90,0,57,3.701,3.701,3.701,3.701,0,0,6.077,75.38,-2.370862608676,9.514436,6,P-GPS
20400,2026-05-09 10:19:48,9.514436,,,-2.370862608676,7.874016,0.223694,12.0188980224,17.022474298,15,5,14.803,0,9.514436,0.7158208,12.0188980224,-0.223694,0,0,196.8, -3.8, -0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90,0,57,3.701,3.701,3.701,3.701,0,0,6.077,75.38,-2.370862608676,9.514436,6,P-GPS
20500,2026-05-09 10:19:48,9.514436,,,-2.370862608676,8.2021,0.223694,11.9969492028,17.0872380796,15,5,14.803,0,9.514436,0.7158208,12.0188980224,-0.447388,0,0,196.8, -1.6, -0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90,0,57,3.701,3.701,3.701,3.701,0,0,6.077,75.38,-2.370862608676,9.514436,6,P-GPS
20600,2026-05-09 10:19:48,9.514436,,,-2.370862608676,8.530184,0.447388,12.067585688,17.2542000272,15,5,14.803,0,9.514436,0.7158208,12.067585688,-0.447388,0,0,196.8, -0.1, -0.6,,,0,0,1450,1024,1024,1024,65,0,0,0,205.1,-90,0,57,3.701,3.701,3.701,3.701,0,0,6.077,75.38,-2.370862608676,9.514436,6,P-GPS
20700,2026-05-09 10:19:48,9.514436,,,-2.370862608676,8.530184,0.447388,12.04478385,17.324311578,15,5,14.803,0,9.514436,0.7158208,12.067585688,-0.447388,0,0,196.7, -1.3, -0.7,,,0,0,1342,1024,1024,1024,48,0,0,0,205.1,-90,0,57,3.701,3.701,3.701,3.701,0,0,6.077,75.38,-2.370862608676,9.514436,6,P-GPS
20800,2026-05-09 10:19:49,9.514436,,,-2.370862608676,8.530184,0.4921268,12.0709321448,17.4823168324,15,5,14.803,0,9.514436,0.7158208,12.0709321448,-0.447388,-0.223694,0,196.7, -5.3, -0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90,0,57,3.701,3.701,3.701,3.701,0,0,6.077,75.38,-2.370862608676,9.514436,6,P-GPS
20900,2026-05-09 10:19:49,9.514436,,,-2.370862608676,8.2021,0.7158208,12.0272641644,17.5817262844,15,5,14.798,0,9.514436,0.7158208,12.0709321448,-0.671082,-0.223694,0,196.8, -4.3, -0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90,0,57,3.699,3.698,3.699,3.698,0,0,6.112,75.38,-2.370862608676,9.514436,6,P-GPS
21000,2026-05-09 10:19:49,9.514436,,,-2.370862608676,8.2021,0.9171454,12.1193573432,17.8000661864,15,5,14.798,0,9.514436,0.9171454,12.1193573432,-0.894776,-0.223694,0,196.8, -2, -0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90,0,57,3.699,3.698,3.699,3.698,0,0,6.112,75.38,-2.370862608676,9.514436,6,P-GPS
21100,2026-05-09 10:19:49,9.514436,,,-2.370862608676,8.530184,0.9171454,12.0611552416,17.9414047736,15,5,14.798,0,9.514436,0.9171454,12.1193573432,-0.894776,-0.223694,0,196.8, 0.2, -0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90,0,57,3.699,3.698,3.699,3.698,0,0,6.112,75.38,-2.370862608676,9.514436,6,P-GPS
21200,2026-05-09 10:19:49,9.514436,,,-2.370862608676,8.530184,0.9171454,12.1686683684,18.1700137048,15,5,14.798,0,9.514436,0.9171454,12.1686683684,-0.894776,-0.223694,0,196.8, 2.4, -0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90,0,57,3.699,3.698,3.699,3.698,0,0,6.112,75.38,-2.370862608676,9.514436,6,P-GPS
21300,2026-05-09 10:19:49,9.514436,,,-2.370862608676,8.530184,0.7158208,12.1502956644,18.2796593776,15,5,14.798,0,9.514436,0.9171454,12.1686683684,-0.671082,-0.223694,0,196.8, 3.2, -0.7,,,0,0,941,1024,1024,1024,-13,0,0,0,205.1,-90,0,57,3.699,3.698,3.699,3.698,0,0,6.112,75.38,-2.370862608676,9.514436,6,P-GPS
21400,2026-05-09 10:19:49,9.514436,,,-2.370862608676,8.530184,0.7158208,12.2064964536,18.4790360244,15,5,14.798,0,9.514436,0.9171454,12.2064964536,-0.671082,-0.223694,0,196.8, 3.1, -0.8,,,0,0,623,958,1024,1024,-61,-10,0,0,205.1,-90,0,57,3.699,3.698,3.699,3.698,0,0,6.112,75.38,-2.370862608676,9.514436,6,P-GPS
21500,2026-05-09 10:19:49,9.514436,,,-2.370862608676,8.530184,0.4921268,12.1851053768,18.5719494132,15,5,14.798,0,9.514436,0.9171454,12.2064964536,-0.447388,-0.223694,0,196.8, 3.1, -0.9,,,0,0,452,935,981,1024,-87,-13,-7,0,205.1,-90,0,57,3.699,3.698,3.699,3.698,0,0,6.112,75.38,-2.370862608676,9.514436,6,P-GPS
21600,2026-05-09 10:19:49,9.514436,,,-2.370862608676,8.530184,0.223694,12.299541076,18.7183733024,15,5,14.798,0,9.514436,0.9171454,12.299541076,-0.223694,0,0,196.8, 7.6, -1.1,,,0,0,1023,1024,972,1024,-0,0,-8,0,205.1,-90,0,57,3.699,3.698,3.699,3.698,0,0,6.112,75.38,-2.370862608676,9.514436,6,P-GPS
21700,2026-05-09 10:19:49,9.514436,,,-2.370862608676,8.530184,0,12.2928481624,18.7597775032,15,5,14.798,0,9.514436,0.9171454,12.299541076,0,0,0,196.8, 10.4, -1.2,,,0,0,1024,1024,977,1024,0,0,-7,0,205.1,-90,0,57,3.699,3.698,3.699,3.698,0,0,6.112,75.38,-2.370862608676,9.514436,6,P-GPS
